transaction_item_id,transaction_id,product_id,quantity,price
1010,354,982,5,2209032.52
1011,355,272,3,1522908.25
1012,355,910,3,99401.47
1013,356,604,4,903015.06
1014,356,968,3,922518.41
1015,356,317,2,2300398.75
1016,356,43,5,4158640.12
1017,357,719,3,4803188.16
1018,357,855,5,4259415.0
1019,357,126,4,2808825.0
1020,357,815,4,3455663.63
1021,357,581,3,298950.66
1022,358,113,1,3985806.52
1023,358,511,2,1096971.38
1024,358,478,2,2736302.84
1025,359,990,3,68107.89
1026,359,639,5,2180564.56
1027,359,681,2,3074391.82
1028,359,311,4,544011.98
1029,359,296,1,854635.9
1030,360,16,4,4981861.91
1031,360,42,2,2168765.25
1032,360,290,5,1656027.78
1033,361,55,4,4127928.97
1034,362,6,4,4744629.41
1035,362,361,1,945085.0
1036,362,52,3,2963124.14
1037,363,359,3,2229231.97
1038,363,805,5,571469.02
1039,364,159,1,4540605.42
1040,364,731,3,4255277.26
1041,364,147,2,4665789.43
1042,364,443,5,2293176.61
1043,364,941,1,1420706.77
1044,365,225,1,1884471.21
1045,365,485,3,1057292.06
1046,365,255,4,3484578.95
1047,366,409,1,3291432.21
1048,366,915,3,843430.73
1049,366,943,3,3892014.99
1050,366,612,3,4770856.24
1051,367,578,4,2936321.44
1052,367,696,3,4870159.51
1053,368,143,2,4777015.45
1054,368,257,2,927556.1
1055,368,427,5,1601358.28
1056,368,205,3,831040.41
1057,368,313,1,967740.96
1058,369,581,4,298950.66
1059,369,559,2,3234387.18
1060,369,385,4,1509172.07
1061,370,142,5,1459358.73
1062,371,711,3,290278.2
1063,371,516,3,3943635.23
1064,371,480,3,1495567.59
1065,371,438,4,2253379.31
1066,372,985,4,4889698.83
1067,372,473,1,2753133.66
1068,372,935,5,1035419.63
1069,372,28,4,3962407.71
1070,373,774,2,3926534.1
1071,374,929,3,2973681.1
1072,374,806,2,749516.71
1073,374,595,5,1322118.76
1074,374,383,2,2206712.38
1075,374,636,5,2908045.43
1076,375,899,3,33520.37
1077,375,55,4,4127928.97
1078,375,129,4,4561499.56
1079,375,687,1,3157464.4
1080,375,474,5,2867843.13
1081,376,860,1,2811671.02
1082,376,87,1,1435884.42
1083,376,277,1,1989193.98
1084,376,342,5,2508956.33
1085,377,842,3,1727802.53
1086,378,494,3,686588.64
1087,378,886,1,1864695.32
1088,378,125,5,3531818.41
1089,378,691,5,1948022.56
1090,378,758,1,3525478.19
1091,379,529,2,2151862.39
1092,379,576,4,4871823.79
1093,380,229,2,4175759.84
1094,380,309,3,95541.56
1095,381,825,4,3028845.87
1096,382,705,2,3520229.89
1097,382,118,1,747400.78
1098,382,1,2,4244859.86
1099,382,619,1,2324994.19
1100,382,533,1,2602026.83
1101,383,210,1,668402.26
1102,383,486,1,4306632.99
1103,384,455,4,2097013.14
1104,384,57,1,3259138.59
1105,384,308,4,2683333.13
1106,384,496,2,4336567.48
1107,384,840,2,896142.63
1108,385,267,5,267167.78
1109,385,698,4,1339969.74
1110,385,880,5,648441.26
1111,385,127,4,2632130.99
1112,385,150,1,3193343.42
1113,386,146,2,1077794.17
1114,386,175,5,1660113.64
1115,387,206,4,590037.71
1116,387,492,3,1453772.88
1117,387,297,1,928398.39
1118,387,983,5,1315448.21
1119,387,505,3,2278931.29
1120,388,401,4,3170346.84
1121,388,715,1,3587518.79
1122,388,476,4,2714796.46
1123,389,152,1,3589616.7
1124,389,291,4,2853249.67
1125,389,124,5,4365360.37
1126,389,399,1,4096638.18
1127,390,311,1,544011.98
1128,390,661,5,482679.13
1129,390,456,1,2878282.16
1130,390,930,3,3313229.88
1131,390,986,2,2600307.4
1132,391,904,4,3171102.83
1133,391,284,1,4572509.19
1134,391,163,3,2095246.06
1135,391,513,5,1349998.82
1136,392,358,5,35924.16
1137,392,400,5,3368158.49
1138,393,179,2,885719.62
1139,394,672,5,4526339.07
1140,394,348,4,3919905.21
1141,394,733,2,4605980.7
1142,395,804,3,3934887.69
1143,395,946,4,2745212.43
1144,395,70,4,3805718.32
1145,396,986,4,2600307.4
1146,396,621,2,3664992.05
1147,396,590,5,3751384.16
1148,396,795,5,4861102.74
1149,397,133,3,2794852.39
1150,397,603,5,1826242.72
1151,397,357,5,1809894.14
1152,398,850,4,2375745.06
1153,398,70,1,3805718.32
1154,398,31,2,2342355.14
1155,398,238,1,1210924.81
1156,398,682,1,3239919.22
1157,399,957,4,508046.49
1158,399,332,2,4497565.14
1159,399,791,2,1980073.78
1160,399,108,2,2972686.03
1161,400,774,4,3926534.1
1162,400,945,1,1483802.49
1163,400,64,5,2203631.44
1164,400,257,1,927556.1
1165,401,868,1,3306046.32
1166,402,782,3,764142.07
1167,402,622,1,761326.22
1168,402,946,2,2745212.43
1169,402,329,1,1156534.82
1170,403,387,2,4823227.37
1171,403,653,5,4133669.57
1172,403,570,2,4743913.18
1173,403,201,3,2632278.21
1174,404,449,3,3090639.77
1175,404,231,2,3370764.29
1176,404,760,2,3040514.95
1177,404,445,5,2643297.95
1178,405,89,5,678335.37
1179,405,25,1,3561927.43
1180,406,35,2,2633221.32
1181,406,915,1,843430.73
1182,407,793,4,610206.56
1183,407,582,5,4623892.49
1184,407,886,1,1864695.32
1185,408,190,5,3342252.71
1186,408,509,2,3177854.32
1187,408,853,2,3566575.04
1188,409,848,4,3261420.79
1189,409,513,3,1349998.82
1190,409,366,5,4319953.7
1191,409,922,5,105432.42
1192,409,874,2,1722403.58
1193,410,450,4,4594226.07
1194,411,895,1,724688.52
1195,411,583,1,2272325.49
1196,411,131,5,3054282.13
1197,411,306,1,42995.66
1198,412,511,2,1096971.38
1199,413,616,5,49766.18
1200,414,24,2,4457745.09
1201,414,842,3,1727802.53
1202,414,945,3,1483802.49
1203,415,721,3,2934223.15
1204,415,70,2,3805718.32
1205,415,992,3,4260837.05
1206,415,77,5,4069254.45
1207,416,248,5,4928620.85
1208,416,955,5,2289188.66
1209,416,513,3,1349998.82
1210,416,409,5,3291432.21
1211,416,59,5,2495209.92
1212,417,597,4,286641.16
1213,418,669,1,118782.91
1214,418,34,3,4997979.27
1215,418,432,3,2584809.57
1216,419,343,1,277945.2
1217,419,143,2,4777015.45
1218,420,837,3,2530580.61
1219,420,947,1,3444137.54
1220,420,242,4,2017304.1
1221,420,75,5,4322177.61
1222,420,927,5,1882210.24
1223,421,355,1,1906199.97
1224,422,613,5,4386186.28
1225,422,952,1,3899835.85
1226,422,909,5,3786670.21
1227,422,491,2,1625031.54
1228,423,741,1,1056324.58
1229,423,107,1,820885.21
1230,423,509,5,3177854.32
1231,424,666,3,1867476.32
1232,424,442,4,1835307.22
1233,425,801,2,444266.93
1234,425,22,1,3342520.55
1235,425,27,2,615598.65
1236,426,623,4,129312.18
1237,426,699,1,3822608.12
1238,426,566,4,3816002.43
1239,426,54,4,4214224.72
1240,426,785,4,4853820.63
1241,427,441,4,2890966.05
1242,427,563,2,4934543.84
1243,428,449,1,3090639.77
1244,429,926,3,624578.29
1245,429,361,2,945085.0
1246,429,352,4,437613.65
1247,429,941,1,1420706.77
1248,429,244,2,709276.52
1249,430,603,1,1826242.72
1250,431,423,5,2282109.85
1251,431,582,1,4623892.49
1252,432,895,2,724688.52
1253,433,79,1,2496345.05
1254,434,450,2,4594226.07
1255,434,290,1,1656027.78
1256,435,359,5,2229231.97
1257,435,671,2,4048400.34
1258,435,300,2,3824050.83
1259,436,408,4,555753.43
1260,436,674,1,262682.13
1261,436,673,1,621413.02
1262,436,79,3,2496345.05
1263,436,961,5,484042.37
1264,437,507,3,4345849.74
1265,437,920,2,1802661.92
1266,438,731,3,4255277.26
1267,438,965,3,4775894.89
1268,438,799,5,4172199.51
1269,438,300,2,3824050.83
1270,439,915,3,843430.73
1271,439,327,5,2833624.57
1272,439,516,1,3943635.23
1273,439,56,3,415302.05
1274,439,923,4,3638572.45
1275,440,498,3,1255889.44
1276,440,81,2,2491877.66
1277,440,934,2,2377237.73
1278,440,862,5,2413874.71
1279,440,237,3,3078466.8
1280,441,216,1,235996.12
1281,441,382,2,4022341.55
1282,441,37,2,635380.64
1283,441,716,4,307184.25
1284,441,666,4,1867476.32
1285,442,22,4,3342520.55
1286,443,277,3,1989193.98
1287,444,394,3,3411746.04
1288,444,848,1,3261420.79
1289,444,62,3,1494195.02
1290,444,876,5,4533567.26
1291,444,394,4,3411746.04
1292,445,884,4,1782864.15
1293,446,455,1,2097013.14
1294,446,230,2,4892668.51
1295,446,389,2,4839137.8
1296,446,676,4,2485670.69
1297,447,54,3,4214224.72
1298,447,33,5,338083.05
1299,447,782,3,764142.07
1300,447,960,1,2135716.08
1301,447,932,5,2089710.07
1302,448,945,3,1483802.49
1303,448,830,5,337428.67
1304,448,222,1,3831480.14
1305,449,744,5,1935826.12
1306,449,445,4,2643297.95
1307,449,802,1,2764750.42
1308,450,567,4,93280.11
1309,451,880,5,648441.26
1310,451,475,4,3877814.01
1311,451,587,5,2487100.53
1312,452,267,2,267167.78
1313,452,984,4,71677.46
1314,452,479,2,521058.03
1315,452,136,1,3454297.16
1316,452,288,3,1311262.81
1317,453,256,5,754595.86
1318,454,346,5,4844913.43
1319,454,405,1,2915397.66
1320,454,631,3,3561145.85
1321,455,276,3,4573062.07
1322,455,802,5,2764750.42
1323,455,13,1,4568577.1
1324,456,583,3,2272325.49
1325,456,857,3,1517704.01
1326,456,868,2,3306046.32
1327,457,474,1,2867843.13
1328,457,451,1,3363829.31
1329,457,478,1,2736302.84
1330,457,990,3,68107.89
1331,458,654,5,1082953.74
1332,458,224,4,2248200.29
1333,458,60,5,3213117.37
1334,458,962,1,58264.92
1335,459,919,5,1720236.87
1336,459,565,3,1833408.19
1337,459,977,1,914490.2
1338,460,185,3,1185251.05
1339,460,785,3,4853820.63
1340,460,266,4,471395.34
1341,460,131,2,3054282.13
1342,461,151,5,509987.82
1343,461,672,1,4526339.07
1344,462,118,1,747400.78
1345,462,189,5,3466915.27
1346,463,594,3,1367183.17
1347,463,43,5,4158640.12
1348,463,735,2,4684072.09
1349,463,63,3,3446181.72
1350,464,17,3,3472963.4
1351,464,554,1,1248353.47
1352,464,615,2,1643231.6
1353,465,112,1,4899691.18
1354,465,520,4,4959272.81
1355,465,116,5,3609786.56
1356,466,243,2,2703401.45
1357,467,585,3,606020.6
1358,467,850,4,2375745.06
1359,467,74,4,262520.41
1360,468,147,1,4665789.43
1361,468,335,5,2939310.16
1362,468,808,3,3930870.7
1363,469,999,4,4008293.83
1364,469,919,3,1720236.87
1365,469,482,3,4312376.13
1366,470,32,2,3063622.33
1367,470,378,1,2973093.93
1368,470,298,2,2624482.63
1369,470,934,5,2377237.73
1370,470,27,1,615598.65
1371,471,217,3,3504920.54
1372,471,524,5,475766.52
1373,471,803,5,2603244.01
1374,471,730,3,4744452.64
1375,471,963,2,3320141.59
1376,472,851,5,3240384.06
1377,472,34,2,4997979.27
1378,472,391,1,4084307.63
1379,472,979,1,4314253.11
1380,473,579,5,1557745.77
1381,473,589,5,843145.14
1382,474,552,1,1579373.3
1383,474,868,5,3306046.32
1384,474,818,1,1695951.75
1385,474,622,4,761326.22
1386,475,533,4,2602026.83
1387,475,325,3,2504293.38
1388,475,200,5,3811679.5
1389,475,301,2,696082.74
1390,475,337,2,820626.75
1391,476,237,4,3078466.8
1392,476,323,1,290013.55
1393,476,710,2,2457277.74
1394,477,751,4,3997980.88
1395,477,371,1,702811.89
1396,477,361,5,945085.0
1397,477,518,1,91243.95
1398,478,670,4,996774.18
1399,478,620,2,4988957.71
1400,478,460,4,1579754.27
1401,479,584,2,1553357.42
1402,479,948,5,1659712.04
1403,480,796,4,639668.13
1404,480,691,5,1948022.56
1405,481,621,3,3664992.05
1406,481,815,3,3455663.63
1407,482,322,1,1892076.15
1408,482,84,4,2920887.12
1409,482,432,5,2584809.57
1410,483,590,4,3751384.16
1411,483,648,2,2038497.63
1412,484,898,4,1573936.22
1413,484,16,2,4981861.91
1414,485,429,3,122699.72
1415,486,729,4,645468.34
1416,486,761,1,793947.85
1417,486,130,1,2735903.36
1418,486,854,4,2124795.94
1419,486,25,2,3561927.43
1420,487,136,5,3454297.16
1421,488,941,4,1420706.77
1422,488,926,4,624578.29
1423,488,363,2,525431.71
1424,488,412,5,4834387.56
1425,488,248,3,4928620.85
1426,489,345,3,1709557.8
1427,490,624,5,3183349.78
1428,490,111,1,1848105.47
1429,490,76,3,1248868.7
1430,490,973,4,574152.22
1431,490,933,4,626739.36
1432,491,759,4,4712786.87
1433,491,297,4,928398.39
1434,491,717,2,2937179.78
1435,491,752,2,1481593.98
1436,492,939,5,2099940.5
1437,492,86,2,2991618.67
1438,492,918,1,2173989.5
1439,492,608,5,1363577.21
1440,492,379,4,2294729.55
1441,493,329,4,1156534.82
1442,493,181,5,442821.47
1443,493,740,5,2238683.37
1444,493,287,1,3708849.37
1445,494,305,4,3299828.87
1446,494,350,1,2769658.25
1447,495,531,5,1074971.67
1448,495,594,5,1367183.17
1449,495,865,4,3284036.83
1450,495,293,3,1294060.52
1451,495,394,3,3411746.04
1452,496,977,2,914490.2
1453,496,43,2,4158640.12
1454,497,532,3,672171.96
1455,497,589,5,843145.14
1456,497,322,1,1892076.15
1457,497,356,3,3700879.89
1458,498,122,3,2070670.95
1459,498,281,4,2568954.53
1460,499,230,2,4892668.51
1461,499,296,3,854635.9
1462,499,621,1,3664992.05
1463,499,947,2,3444137.54
1464,500,145,1,3283300.53
1465,500,212,5,2798398.02
1466,500,859,5,2562453.45
1467,501,29,5,3953961.57
1468,501,925,1,2952567.25
1469,502,551,2,1764162.85
1470,502,7,4,2225257.05
1471,502,853,1,3566575.04
1472,502,379,2,2294729.55
1473,502,289,5,1483009.51
1474,503,750,4,821655.99
1475,503,534,2,56341.87
1476,503,851,4,3240384.06
1477,503,303,1,55615.89
1478,504,456,4,2878282.16
1479,505,270,1,4025206.58
1480,505,886,2,1864695.32
1481,505,286,1,2816998.39
1482,505,992,3,4260837.05
1483,506,763,2,2052306.53
1484,507,335,2,2939310.16
1485,508,344,3,1168398.58
1486,508,465,5,2051580.4
1487,508,689,1,2403625.35
1488,508,724,3,3961294.2
1489,508,914,1,1923916.88
1490,509,103,5,204180.69
1491,509,326,2,3228087.14
1492,509,862,5,2413874.71
1493,509,677,1,3419232.45
1494,510,252,2,2783694.82
1495,511,386,2,2400258.61
1496,511,690,2,1726730.26
1497,511,272,4,1522908.25
1498,511,156,4,2392468.12
1499,511,834,2,175024.51
1500,512,290,2,1656027.78
1501,512,204,1,2867781.35
1502,512,974,5,4908030.16
1503,512,878,2,4204787.09
1504,513,445,1,2643297.95
1505,514,572,5,2123640.42
1506,514,214,2,1279741.52
1507,514,40,4,650389.71
1508,514,705,3,3520229.89
1509,515,390,5,1636172.32
1510,515,241,3,1231223.41
1511,515,496,5,4336567.48
1512,515,673,2,621413.02
1513,515,899,3,33520.37
1514,516,897,3,1669820.94
1515,516,685,4,1921246.23
1516,517,816,4,3731291.6
1517,517,613,3,4386186.28
1518,517,557,4,1035174.13
1519,517,303,1,55615.89
1520,518,116,3,3609786.56
1521,518,430,4,3243369.89
1522,519,254,4,3931164.93
1523,519,119,2,167536.86
1524,519,476,3,2714796.46
1525,520,356,4,3700879.89
1526,521,793,4,610206.56
1527,521,861,4,1499394.87
1528,522,422,2,1748159.98
1529,522,30,3,1810873.66
1530,522,275,5,3736927.35
1531,522,221,4,908106.82
1532,522,63,5,3446181.72
1533,523,268,3,3371622.88
1534,523,422,4,1748159.98
1535,523,829,4,4106876.79
1536,524,409,3,3291432.21
1537,524,935,1,1035419.63
1538,524,275,4,3736927.35
1539,524,746,2,2470479.15
1540,525,652,1,461200.23
1541,525,316,4,1871527.4
1542,525,420,2,2085717.39
1543,526,897,2,1669820.94
1544,526,549,2,4483998.8
1545,526,799,1,4172199.51
1546,526,971,5,3452613.13
1547,526,626,3,3797056.47
1548,527,620,5,4988957.71
1549,527,21,1,4986339.4
1550,528,93,3,1818993.64
1551,528,935,3,1035419.63
1552,528,786,5,2772473.51
1553,528,65,1,2327566.37
1554,529,216,3,235996.12
1555,529,549,2,4483998.8
1556,529,161,5,2680409.86
1557,529,406,2,2722789.56
1558,529,298,2,2624482.63
1559,530,340,4,1925392.61
1560,530,221,5,908106.82
1561,530,751,2,3997980.88
1562,531,37,1,635380.64
1563,532,105,5,753213.92
1564,532,408,4,555753.43
1565,532,44,2,1527581.47
1566,532,290,3,1656027.78
1567,532,25,2,3561927.43
1568,533,35,3,2633221.32
1569,533,768,1,29039.71
1570,534,672,4,4526339.07
1571,534,135,3,3858159.6
1572,534,883,1,3275628.88
1573,534,79,1,2496345.05
1574,535,740,4,2238683.37
1575,535,21,1,4986339.4
1576,535,761,5,793947.85
1577,535,620,2,4988957.71
1578,535,98,5,1975579.53
1579,536,199,5,3789179.11
1580,536,880,3,648441.26
1581,536,804,3,3934887.69
1582,536,436,5,940070.76
1583,537,310,3,4032776.82
1584,538,208,1,463798.81
1585,538,271,5,2402177.09
1586,538,483,4,2200958.82
1587,538,299,4,4726488.67
1588,539,228,4,2648924.27
1589,540,286,4,2816998.39
1590,540,292,5,2501514.4
1591,540,519,2,2212016.88
1592,540,392,1,1831427.53
1593,540,509,4,3177854.32
1594,541,782,5,764142.07
1595,541,732,1,918587.96
1596,541,464,2,4819507.16
1597,542,999,1,4008293.83
1598,542,407,2,3511155.09
1599,542,458,3,2779013.75
1600,542,489,5,4029148.06
1601,542,112,3,4899691.18
1602,543,148,1,694992.04
1603,543,98,5,1975579.53
1604,543,174,2,1371457.04
1605,544,608,2,1363577.21
1606,544,86,2,2991618.67
1607,544,413,5,4828926.72
1608,544,859,4,2562453.45
1609,545,741,5,1056324.58
1610,545,779,2,232638.45
1611,545,61,4,2419894.64
1612,545,259,4,1510674.73
1613,545,319,3,1506873.46
1614,546,38,3,3215269.56
1615,546,706,5,4738318.09
1616,547,417,1,2320685.41
1617,547,275,2,3736927.35
1618,547,774,5,3926534.1
1619,547,814,4,203524.84
1620,547,559,4,3234387.18
1621,548,983,2,1315448.21
1622,548,330,4,1362764.31
1623,548,726,4,3538842.78
1624,549,569,1,208736.04
1625,549,944,1,1796029.96
1626,549,436,1,940070.76
1627,549,385,2,1509172.07
1628,549,776,1,464773.02
1629,550,533,1,2602026.83
1630,550,171,2,1429962.65
1631,551,891,1,2653894.14
1632,551,40,4,650389.71
1633,551,508,2,3657350.37
1634,551,642,5,3506620.78
1635,552,144,5,1738353.94
1636,552,429,4,122699.72
1637,552,10,3,1255562.15
1638,552,121,4,1575325.49
1639,553,738,3,847758.21
1640,553,536,3,3473214.7
1641,553,630,3,4863070.59
1642,554,666,2,1867476.32
1643,554,145,3,3283300.53
1644,554,536,2,3473214.7
1645,554,823,5,3872414.19
1646,554,975,3,527528.4
1647,555,620,3,4988957.71
1648,555,484,4,3880401.93
1649,555,216,3,235996.12
1650,555,950,2,4535331.42
1651,555,169,5,1498977.13
1652,556,11,3,139307.57
1653,556,427,2,1601358.28
1654,556,154,4,35855.42
1655,556,69,1,4877116.9
1656,557,719,2,4803188.16
1657,557,205,1,831040.41
1658,557,551,4,1764162.85
1659,558,97,1,652030.32
1660,558,640,4,1191490.96
1661,558,609,2,2861964.45
1662,559,359,5,2229231.97
1663,560,354,1,419369.67
1664,560,951,2,754231.02
1665,561,292,4,2501514.4
1666,561,599,3,3868911.48
1667,561,377,5,3607288.27
1668,562,957,3,508046.49
1669,562,575,5,404317.59
1670,562,657,2,2572163.78
1671,562,80,5,2498810.94
1672,563,106,2,1646549.58
1673,563,287,2,3708849.37
1674,564,578,1,2936321.44
1675,564,130,5,2735903.36
1676,564,602,4,1230311.74
1677,565,590,5,3751384.16
1678,565,620,3,4988957.71
1679,565,990,5,68107.89
1680,566,215,2,3731564.37
1681,566,3,2,1187616.95
1682,566,222,1,3831480.14
1683,566,952,5,3899835.85
1684,567,147,2,4665789.43
1685,567,487,1,838248.27
1686,568,80,1,2498810.94
1687,568,141,5,4093703.53
1688,568,827,4,4568029.7
1689,569,681,4,3074391.82
1690,569,335,3,2939310.16
1691,569,513,1,1349998.82
1692,569,247,5,1192151.13
1693,570,387,4,4823227.37
1694,570,724,4,3961294.2
1695,570,364,3,1776032.29
1696,570,859,5,2562453.45
1697,571,544,1,3055493.0
1698,571,905,5,2150836.99
1699,571,863,2,4941921.22
1700,572,969,3,2007248.63
1701,572,729,2,645468.34
1702,573,574,4,1394564.0
1703,573,502,3,2265438.7
1704,573,702,1,888740.83
1705,573,572,4,2123640.42
1706,574,183,1,2392495.95
1707,574,887,3,2324165.53
1708,574,876,4,4533567.26
1709,575,746,4,2470479.15
1710,575,219,5,4930824.87
1711,575,574,2,1394564.0
1712,576,384,2,4079222.6
1713,576,956,1,1327983.86
1714,576,201,4,2632278.21
1715,576,370,5,3429726.8
1716,577,6,5,4744629.41
1717,577,318,3,4951262.83
1718,578,933,3,626739.36
1719,579,515,1,2835049.13
1720,579,622,3,761326.22
1721,579,35,3,2633221.32
1722,580,408,1,555753.43
1723,580,713,3,13410.65
1724,580,281,1,2568954.53
1725,580,995,5,4851023.79
1726,581,884,4,1782864.15
1727,582,648,4,2038497.63
1728,582,503,2,2020225.36
1729,582,485,5,1057292.06
1730,582,827,1,4568029.7
1731,582,40,3,650389.71
1732,583,628,2,528705.61
1733,584,892,2,279769.23
1734,584,85,4,262196.62
1735,585,58,4,3094361.05
1736,586,322,1,1892076.15
1737,587,285,2,1571480.87
1738,587,671,5,4048400.34
1739,587,756,1,3662605.58
1740,587,341,3,3954585.45
1741,587,920,2,1802661.92
1742,588,740,3,2238683.37
1743,588,529,1,2151862.39
1744,588,964,4,1650017.52
1745,588,427,1,1601358.28
1746,588,67,2,4308810.53
1747,589,152,3,3589616.7
1748,589,86,2,2991618.67
1749,589,455,1,2097013.14
1750,589,283,5,3810528.56
1751,589,204,5,2867781.35
1752,590,178,1,3955930.65
1753,590,319,3,1506873.46
1754,590,575,3,404317.59
1755,590,121,3,1575325.49
1756,591,582,1,4623892.49
1757,591,580,4,3652492.3
1758,591,91,1,1836027.39
1759,591,941,1,1420706.77
1760,592,748,1,516128.51
1761,592,191,3,1540963.65
1762,593,642,1,3506620.78
1763,593,786,2,2772473.51
1764,593,808,1,3930870.7
1765,593,223,3,1878559.99
1766,593,472,1,2832595.8
1767,594,316,2,1871527.4
1768,594,766,2,1970582.05
1769,595,55,4,4127928.97
1770,595,723,3,4879544.75
1771,595,183,3,2392495.95
1772,596,579,3,1557745.77
1773,596,424,2,2610363.0
1774,597,280,2,1549027.2
1775,597,182,3,932058.19
1776,598,715,4,3587518.79
1777,598,271,1,2402177.09
1778,598,502,3,2265438.7
1779,599,373,3,325703.08
1780,599,791,5,1980073.78
1781,599,461,2,3100855.79
1782,599,38,5,3215269.56
1783,599,395,2,4765493.01
1784,600,583,2,2272325.49
1785,600,720,4,3525644.67
1786,600,356,3,3700879.89
1787,600,213,3,3619167.6
1788,600,717,5,2937179.78
1789,601,850,3,2375745.06
1790,601,93,5,1818993.64
1791,601,792,2,2515486.34
1792,601,265,2,4611908.26
1793,601,479,3,521058.03
1794,602,945,1,1483802.49
1795,603,675,2,4110210.15
1796,603,487,2,838248.27
1797,603,479,5,521058.03
1798,603,331,3,3425299.43
1799,603,578,4,2936321.44
1800,604,923,1,3638572.45
1801,604,331,1,3425299.43
1802,604,645,3,689198.11
1803,604,891,1,2653894.14
1804,604,163,4,2095246.06
1805,605,343,3,277945.2
1806,605,664,1,4153557.94
1807,605,192,3,3433507.36
1808,605,314,2,4077919.81
1809,606,560,2,2479489.72
1810,606,771,1,1042695.38
1811,606,450,5,4594226.07
1812,606,468,5,2831335.02
1813,607,712,4,109440.67
1814,607,749,4,3945762.67
1815,607,485,2,1057292.06
1816,607,259,3,1510674.73
1817,607,616,3,49766.18
1818,608,695,4,2651867.14
1819,608,308,1,2683333.13
1820,608,995,2,4851023.79
1821,608,782,5,764142.07
1822,609,432,4,2584809.57
1823,610,977,5,914490.2
1824,610,411,5,2820469.26
1825,610,30,2,1810873.66
1826,611,171,3,1429962.65
1827,611,908,5,4750842.39
1828,611,989,5,751785.72
1829,611,204,5,2867781.35
1830,611,770,2,1006377.26
1831,612,680,3,4418284.76
1832,612,808,1,3930870.7
1833,613,317,2,2300398.75
1834,614,470,4,1131968.65
1835,614,170,4,4642989.68
1836,614,1,2,4244859.86
1837,615,905,2,2150836.99
1838,615,309,3,95541.56
1839,616,190,2,3342252.71
1840,617,448,1,1766404.77
1841,617,742,2,1758901.0
1842,618,702,5,888740.83
1843,618,866,3,949916.81
1844,619,489,2,4029148.06
1845,620,103,4,204180.69
1846,620,564,4,668594.57
1847,620,716,2,307184.25
1848,621,685,4,1921246.23
1849,621,852,4,1126612.46
1850,621,724,2,3961294.2
1851,621,782,1,764142.07
1852,622,132,3,4787113.61
1853,622,782,2,764142.07
1854,622,410,3,840029.08
1855,622,920,3,1802661.92
1856,623,612,4,4770856.24
1857,623,547,1,4600271.68
1858,623,356,4,3700879.89
1859,623,686,5,1005294.46
1860,624,228,5,2648924.27
1861,625,787,2,4093842.02
1862,625,378,3,2973093.93
1863,626,514,1,1695398.22
1864,626,626,5,3797056.47
1865,626,770,4,1006377.26
1866,627,662,2,4021444.8
1867,628,512,2,4125989.76
1868,628,46,2,1736655.18
1869,629,446,1,2988884.44
1870,629,348,4,3919905.21
1871,629,670,2,996774.18
1872,630,155,3,2040468.18
1873,630,319,4,1506873.46
1874,630,692,4,140054.21
1875,630,36,3,4118463.6
1876,631,184,2,44082.3
1877,631,408,5,555753.43
1878,631,855,1,4259415.0
1879,631,477,1,3802420.61
1880,632,703,1,4032989.02
1881,632,672,4,4526339.07
1882,632,823,1,3872414.19
1883,633,327,2,2833624.57
1884,633,589,5,843145.14
1885,634,703,4,4032989.02
1886,634,12,4,2500229.36
1887,634,670,4,996774.18
1888,634,433,1,1661638.38
1889,635,436,3,940070.76
1890,635,760,1,3040514.95
1891,635,619,4,2324994.19
1892,636,382,4,4022341.55
1893,636,730,3,4744452.64
1894,636,865,5,3284036.83
1895,636,996,3,2539577.37
1896,636,115,2,4835682.77
1897,637,545,4,2206096.11
1898,637,892,1,279769.23
1899,637,154,1,35855.42
1900,637,346,5,4844913.43
1901,638,203,5,318172.66
1902,638,833,5,4186513.62
1903,638,746,4,2470479.15
1904,639,50,4,3075997.11
1905,639,289,1,1483009.51
1906,639,125,4,3531818.41
1907,639,472,3,2832595.8
1908,640,911,5,3137167.77
1909,641,259,4,1510674.73
1910,641,346,3,4844913.43
1911,641,786,1,2772473.51
1912,642,274,2,4810767.01
1913,642,301,3,696082.74
1914,642,428,1,232968.43
1915,642,458,3,2779013.75
1916,642,305,1,3299828.87
1917,643,115,3,4835682.77
1918,643,750,1,821655.99
1919,643,545,4,2206096.11
1920,643,255,2,3484578.95
1921,643,87,5,1435884.42
1922,644,130,2,2735903.36
1923,645,442,3,1835307.22
1924,645,354,4,419369.67
1925,645,706,5,4738318.09
1926,645,250,5,314178.61
1927,646,470,1,1131968.65
1928,646,79,3,2496345.05
1929,646,382,1,4022341.55
1930,646,151,5,509987.82
1931,646,742,1,1758901.0
1932,647,525,1,1259442.5
1933,647,346,3,4844913.43
1934,647,433,4,1661638.38
1935,647,23,2,2754485.77
1936,648,739,1,4110092.41
1937,648,857,4,1517704.01
1938,648,989,1,751785.72
1939,649,585,3,606020.6
1940,649,311,5,544011.98
1941,650,553,2,1246454.01
1942,650,711,1,290278.2
1943,650,384,5,4079222.6
1944,650,485,2,1057292.06
1945,650,779,4,232638.45
1946,651,765,2,1195365.94
1947,651,284,5,4572509.19
1948,651,688,1,4947124.04
1949,652,409,2,3291432.21
1950,652,695,3,2651867.14
1951,652,280,1,1549027.2
1952,652,417,2,2320685.41
1953,652,20,4,871555.26
1954,653,282,3,2335360.29
