transaction_id,customer_id,transaction_date,total_amount
608,588,2024-06-08 17:05:03,26813559.62
609,362,2023-12-06 15:19:43,10339238.28
610,172,2023-10-29 10:31:47,22296544.62
611,768,2023-02-06 21:45:33,48154689.77
612,267,2023-11-08 20:31:26,17185724.98
613,485,2023-03-04 22:54:43,4600797.5
614,587,2024-08-15 06:09:21,31589553.04
615,299,2023-02-22 23:53:45,4588298.66
616,294,2024-10-01 00:59:38,6684505.42
617,130,2024-05-11 03:00:14,5284206.77
618,872,2024-06-01 02:47:54,7293454.58
619,136,2023-10-12 09:10:36,8058296.12
620,282,2024-09-22 10:13:47,4105469.54
621,760,2023-09-21 00:31:01,20878165.23
622,179,2023-04-25 21:59:04,23817697.97
623,675,2024-08-28 05:30:09,43513688.5
624,828,2024-04-02 13:27:46,13244621.35
625,802,2023-06-29 09:30:42,17106965.83
626,497,2024-12-18 08:35:58,24706189.61
627,883,2023-07-05 19:12:05,8042889.6
628,87,2023-02-03 12:28:57,11725289.88
629,957,2023-05-29 21:40:59,20662053.64
630,771,2023-06-07 18:03:24,25064506.02
631,244,2024-02-27 13:57:02,10928767.36
632,744,2024-11-07 16:01:35,26010759.49
633,216,2024-10-14 06:05:26,9882974.84
634,56,2024-08-14 12:33:49,31781608.62
635,774,2024-10-19 09:37:34,15160703.99
636,172,2023-04-29 01:54:44,64033005.92
637,488,2024-04-20 14:31:04,33364576.24
638,765,2023-11-05 17:20:25,32405348.0
639,389,2024-06-29 08:30:26,36412058.99
640,486,2024-11-30 14:12:07,15685838.85
641,544,2023-09-26 05:17:05,23349912.72
642,296,2024-03-21 00:25:54,23579620.79
643,695,2024-04-04 13:54:30,38301668.74
644,700,2023-11-20 19:18:21,5471806.72
645,940,2023-02-12 03:32:41,32445883.84
646,363,2024-06-28 23:12:28,16952185.45
647,941,2024-03-18 22:13:37,27949707.85
648,344,2024-10-29 09:55:28,10932694.17
649,822,2023-10-04 09:43:27,4538121.7
650,671,2023-04-11 09:17:48,26224437.14
651,473,2024-08-21 14:14:29,30200401.87
652,752,2024-11-22 08:48:12,24215084.9
653,789,2024-11-19 21:26:05,21345296.52
654,346,2023-07-19 18:55:51,14297177.81
655,321,2024-11-24 06:33:02,26733857.05
656,689,2024-07-14 00:23:06,34456605.15
657,13,2023-01-09 02:28:26,52013646.89
658,538,2024-02-26 03:33:25,13195159.82
659,360,2023-04-17 16:14:10,24457871.15
660,258,2023-08-13 10:18:52,23933289.01
661,25,2023-07-17 01:14:21,11889348.45
662,59,2024-09-26 03:20:50,24175160.48
663,916,2024-08-31 23:54:22,36747655.86
664,654,2023-08-11 21:49:22,5445579.12
665,89,2023-05-05 04:22:05,16799691.68
666,385,2024-09-11 04:43:47,13764272.32
667,580,2024-11-03 23:35:22,11077248.29
668,713,2023-07-09 04:02:08,24183919.76
669,302,2023-07-08 09:13:25,47211251.94
670,655,2024-04-23 02:45:24,22396240.49
671,788,2024-04-09 10:03:46,14826064.5
672,264,2024-03-13 11:46:29,10267483.07
673,284,2023-06-15 02:41:38,27720842.28
674,398,2023-03-05 13:56:14,19554719.56
675,265,2023-12-07 02:11:12,1582585.2
676,452,2023-09-29 06:28:41,3969739.25
677,951,2023-03-13 17:54:10,36769891.74
678,403,2023-07-25 22:13:13,20818149.08
679,504,2023-07-02 23:30:04,28663692.11
680,554,2023-04-22 05:14:17,22257710.73
681,629,2024-03-17 07:57:04,32931687.96
682,935,2024-10-20 03:52:06,5741712.8
683,106,2024-03-28 09:25:47,35748526.81
684,73,2023-02-05 02:39:17,47463973.58
685,796,2024-08-08 09:07:26,9135113.31
686,919,2024-04-01 00:40:59,20929778.81
687,669,2024-05-24 05:25:10,4477366.74
688,956,2024-10-17 00:01:53,22824572.41
689,273,2023-02-08 14:13:01,5239989.73
690,927,2023-06-05 12:00:31,13305548.41
691,4,2024-02-05 20:55:19,39098799.18
692,490,2024-06-11 17:51:54,18802719.4
693,865,2024-03-22 14:42:21,16167933.36
694,232,2023-03-13 19:39:55,25178135.15
695,978,2023-01-04 13:59:47,26927353.26
696,125,2024-12-06 17:33:05,21709548.31
697,958,2024-08-03 19:29:23,5283097.5
698,699,2024-01-03 12:08:24,48651762.57
699,57,2023-11-07 14:35:09,51993067.05
700,93,2024-10-09 23:33:33,31173235.88
701,874,2024-01-10 19:27:54,3290916.04
702,862,2023-12-15 02:55:45,21526628.8
703,664,2024-04-15 10:33:25,7496974.35
704,568,2023-07-27 06:25:49,6406732.98
705,677,2023-02-10 13:59:13,23872857.14
706,713,2023-07-15 10:52:53,46668575.37
707,646,2024-02-04 03:53:14,9536248.84
708,499,2024-12-06 13:04:49,12211711.67
709,449,2023-03-28 23:02:21,20209032.99
710,37,2023-07-14 05:05:42,37123028.47
711,738,2023-07-17 00:55:24,3764703.78
712,501,2024-08-30 08:40:58,9837674.4
713,812,2024-02-03 02:17:36,7852796.12
714,316,2024-07-07 23:25:32,21204908.0
715,989,2024-05-26 19:26:24,30961410.77
716,38,2024-04-05 00:35:51,9943105.48
717,346,2023-12-14 02:02:27,3391032.84
718,122,2023-02-13 14:45:50,20221211.7
719,684,2023-08-05 23:48:21,4849725.04
720,963,2024-06-19 16:41:19,51202340.93
721,153,2024-11-25 19:32:08,33962419.4
722,948,2024-08-16 08:28:57,52742986.95
723,754,2023-03-15 01:20:33,974636.1
724,670,2023-05-25 17:48:00,20927359.65
725,929,2023-01-20 17:09:23,2545861.35
726,249,2024-09-25 01:40:03,22786884.38
727,134,2024-12-19 23:37:17,35210512.82
728,648,2023-01-15 06:16:17,25919040.28
729,841,2023-02-21 11:11:23,9951552.32
730,626,2023-04-10 16:36:33,47286985.33
731,66,2023-06-24 21:31:09,31355840.03
732,510,2023-04-19 04:09:25,28319039.53
733,226,2024-09-01 22:24:51,16748091.88
734,437,2023-03-06 07:22:40,17043348.2
735,333,2023-12-12 14:38:12,32393485.45
736,559,2023-05-04 20:58:13,3737218.28
737,857,2023-05-21 11:42:31,6376010.58
738,608,2023-08-07 01:39:35,5451057.24
739,65,2023-06-27 12:12:55,34639492.9
740,145,2023-05-04 09:58:19,14504083.92
741,714,2024-03-01 06:07:06,30885914.17
742,169,2024-01-14 20:08:56,39934538.79
743,948,2024-03-25 08:52:14,18381064.88
744,137,2024-08-18 01:28:54,4158422.22
745,628,2023-04-13 23:01:03,34578324.93
746,17,2024-01-21 05:44:37,16284728.06
747,7,2024-05-13 02:56:20,25830832.49
748,949,2023-01-08 06:31:56,24528230.7
749,608,2023-04-02 23:43:46,17244650.32
750,711,2023-10-18 15:09:15,17006701.53
751,212,2024-05-02 04:37:12,30554359.15
752,278,2023-05-27 23:17:43,9002102.67
753,422,2024-06-19 16:23:57,35972115.77
754,626,2023-09-02 06:21:18,40458585.47
755,611,2024-12-09 01:22:11,14582395.75
756,627,2023-07-04 18:12:01,19817269.57
757,847,2023-04-01 22:50:07,31825289.33
758,429,2023-11-05 12:39:53,19822602.26
759,242,2023-01-05 20:18:20,24183212.0
760,543,2023-07-16 04:16:41,19318357.67
761,371,2023-04-08 22:32:03,28838786.14
762,225,2024-07-06 18:28:44,30845265.52
763,676,2024-04-20 22:48:31,11287626.21
764,55,2023-08-02 10:03:51,12999353.34
765,816,2023-07-18 04:06:09,18587420.86
766,510,2023-06-02 17:16:22,4194026.28
767,687,2023-06-30 05:49:00,43730022.06
768,661,2023-02-14 01:58:01,39765808.22
769,215,2024-01-08 10:22:43,41025375.83
770,343,2024-03-21 09:09:09,7548614.81
771,45,2024-09-23 16:29:54,54771018.56
772,948,2023-04-17 01:54:35,17757245.6
773,162,2024-07-04 06:24:13,29051890.43
774,528,2023-01-30 17:39:37,1582585.2
775,917,2023-04-29 02:34:47,19734801.97
776,607,2023-08-29 16:11:43,23935568.05
777,430,2024-08-16 11:52:05,11140438.73
778,236,2023-07-23 11:51:28,1809856.62
779,234,2023-04-23 11:52:26,19597661.34
780,756,2023-04-11 08:37:59,10540927.29
781,385,2024-02-27 07:16:48,2886083.16
782,483,2023-08-14 02:40:37,8504060.28
783,56,2024-08-22 17:38:12,11937187.44
784,222,2024-03-22 05:16:37,2603244.01
785,183,2024-09-16 16:33:56,21530706.28
786,140,2024-02-01 13:35:53,4985816.04
787,648,2024-04-13 07:04:08,29509866.06
788,208,2024-01-03 09:49:09,14439146.24
789,33,2023-12-10 04:37:53,49922219.76
790,62,2024-12-09 20:42:16,30383230.33
791,114,2023-10-15 04:58:11,33863767.52
792,429,2024-04-21 16:41:46,13323055.6
793,226,2023-06-25 12:30:33,4147832.64
794,161,2023-10-30 21:58:39,32245315.22
795,928,2024-10-15 22:15:54,30208912.1
796,994,2023-06-24 21:02:55,35023760.04
797,89,2024-07-20 08:21:47,10027815.89
798,501,2024-02-26 18:59:49,19192993.59
799,485,2023-08-10 21:32:19,50361711.08
800,15,2024-04-18 10:09:51,62610889.77
801,254,2024-03-14 08:58:49,30492535.32
802,594,2023-12-02 15:48:37,17773791.43
803,969,2023-08-16 21:32:44,21098621.39
804,920,2023-06-02 20:53:16,21826801.85
805,46,2023-01-06 15:12:38,38810406.93
806,752,2023-02-11 17:08:09,340539.45
807,436,2024-05-31 01:13:26,10402126.15
808,491,2024-06-27 14:21:24,13464446.79
809,464,2024-12-14 03:34:04,42197936.7
810,86,2024-05-22 08:45:24,5741278.95
811,710,2024-07-25 00:27:08,7070309.18
812,136,2024-02-21 07:56:14,14859453.53
813,245,2024-01-03 10:46:09,18519841.91
814,17,2024-10-25 03:18:12,38321523.17
815,166,2024-05-06 11:05:55,29856660.19
816,879,2024-12-21 16:43:19,24872019.13
817,25,2024-08-07 21:15:01,41014905.04
818,791,2024-04-10 16:53:06,15957379.38
819,190,2023-05-22 14:45:31,9679130.6
820,476,2024-01-15 22:49:17,12391080.07
821,2,2024-12-21 23:03:41,3032688.21
822,395,2024-10-04 02:34:26,41775127.69
823,544,2024-12-08 12:07:14,7358969.04
824,437,2023-02-03 10:47:54,27266221.35
825,556,2023-10-04 22:18:01,28246714.34
826,807,2024-08-12 07:32:31,9180136.95
827,636,2024-12-02 02:56:51,35047148.71
828,528,2023-12-10 01:59:44,44683974.48
829,910,2024-11-21 13:15:08,15366328.99
830,393,2023-02-22 04:02:24,33301109.97
831,634,2024-01-10 16:56:34,6422199.8
832,376,2023-02-11 13:18:36,30919613.99
833,573,2023-06-29 23:35:57,3751384.16
834,575,2024-12-22 02:26:22,136215.78
835,142,2024-12-27 07:27:12,18612362.53
836,553,2023-12-09 08:41:18,27240343.88
837,490,2023-04-27 23:37:50,13280566.36
838,772,2024-08-17 07:38:18,27289824.88
839,362,2023-08-19 11:40:03,15296203.32
840,697,2023-10-01 18:20:03,7050574.12
841,56,2024-03-09 10:05:25,31874368.28
842,354,2023-03-06 13:34:25,3619915.88
843,514,2024-04-08 17:42:10,40247530.23
844,482,2024-06-23 04:28:03,36718801.08
845,695,2024-12-27 19:21:57,19927924.11
846,463,2024-06-29 10:38:27,19995842.67
847,820,2024-09-27 13:24:13,24061468.82
848,193,2024-11-20 02:23:21,7652037.28
849,83,2024-04-13 03:10:43,21018979.71
850,296,2024-02-05 06:30:37,5517258.6
851,169,2023-03-20 03:58:54,29985266.1
852,714,2023-10-10 04:04:43,38303119.43
853,155,2023-06-01 18:04:14,26034698.61
854,975,2023-07-29 18:57:27,26833214.95
855,301,2024-10-04 00:49:34,34289669.79
856,955,2024-03-02 19:42:46,9816981.52
857,356,2023-05-16 17:15:15,15686353.5
858,756,2024-03-06 16:09:37,62145525.19
859,299,2024-10-22 00:46:55,31684974.27
860,23,2023-07-13 02:17:30,31496589.49
861,661,2023-08-26 18:55:07,20003846.77
862,593,2023-12-10 14:59:21,60071951.68
863,662,2023-12-18 23:52:31,25963635.08
864,608,2023-12-01 17:42:00,12250406.97
865,863,2024-11-12 19:18:09,40057188.95
866,469,2024-07-15 16:12:40,5578256.0
867,136,2023-11-08 20:39:10,38485876.66
868,809,2023-11-10 06:15:09,39345157.83
869,496,2023-09-24 08:15:24,51402398.04
870,789,2024-01-16 10:29:27,34719941.4
871,362,2023-02-18 05:24:03,14233357.92
872,980,2023-10-19 16:35:59,14596378.78
873,947,2023-06-20 22:31:25,2634479.48
874,293,2023-06-14 19:29:25,2649076.16
875,860,2023-07-06 06:23:04,1925392.61
876,166,2024-12-26 05:35:17,8028994.52
877,43,2023-09-01 04:15:24,49642195.73
878,130,2023-11-21 20:55:04,25206598.07
879,379,2024-03-27 09:28:52,6406868.58
880,576,2023-07-08 07:28:10,26713304.95
881,682,2024-12-25 01:15:46,2537986.92
882,152,2023-11-21 12:31:08,9437970.36
883,553,2024-01-17 16:19:36,38064806.85
884,309,2023-06-16 19:25:45,8628506.22
885,415,2023-05-05 00:54:26,4499943.91
886,971,2024-05-26 05:17:35,30737803.13
887,160,2024-04-14 11:39:31,10618643.66
888,1000,2023-01-05 19:53:04,383404.12
889,663,2024-06-03 12:03:41,38229096.74
890,486,2024-12-23 10:45:39,19746521.21
891,683,2023-10-24 20:53:19,20559965.52
892,747,2023-05-31 20:34:46,46277661.97
893,706,2024-03-28 12:19:52,1466318.28
894,922,2023-04-26 17:26:21,28978365.69
895,695,2023-02-11 05:04:34,28187369.6
896,316,2024-07-18 04:15:19,18198774.36
897,633,2023-01-26 14:37:22,29714689.59
898,366,2023-08-14 16:14:14,51035169.18
899,57,2023-04-05 11:52:57,21250108.62
900,200,2024-09-14 23:20:58,24099840.27
901,228,2024-08-20 19:10:00,47776558.37
902,24,2023-10-12 07:07:32,25648448.59
903,870,2023-03-27 19:36:10,18081191.68
904,1000,2024-04-01 03:10:52,1837175.92
905,200,2024-06-08 14:21:37,49120642.07
906,618,2024-05-17 11:34:09,10437845.04
907,967,2024-09-11 18:37:30,3764420.48
908,408,2023-02-27 13:08:45,17182686.92
909,379,2023-06-01 15:34:11,6529941.32
910,13,2024-01-31 13:34:27,54685234.96
911,360,2023-10-19 12:33:29,12046142.16
912,896,2023-11-12 16:13:22,40205831.75
913,221,2024-07-28 03:11:21,32304275.2
914,823,2024-03-30 15:07:54,4011433.28
915,168,2024-03-29 10:30:31,8380984.24
916,143,2024-03-10 15:04:49,6575751.1
917,89,2024-08-24 21:46:12,43106806.1
918,311,2023-05-28 07:33:54,18209834.08
919,344,2024-05-01 19:07:32,14417681.86
920,775,2023-03-09 21:30:21,26642865.59
921,7,2024-01-20 03:13:13,19714483.4
922,937,2024-02-24 23:15:29,24220872.98
923,180,2023-10-07 15:05:31,19002275.44
924,728,2024-07-23 16:49:30,2272325.49
925,205,2024-08-04 04:59:07,11901034.67
926,297,2023-07-10 13:53:59,19480912.86
927,44,2024-07-21 17:51:42,4190585.31
928,312,2023-11-06 21:18:24,11607424.86
929,758,2024-05-20 20:21:46,2781810.56
930,28,2024-04-19 08:10:28,8617686.18
931,269,2023-01-03 05:36:28,47779013.12
932,855,2023-11-04 23:19:18,10428586.95
933,128,2024-10-13 17:12:16,18212701.85
934,428,2024-10-31 10:28:27,17986685.25
935,929,2023-07-03 17:54:32,700098.04
936,251,2024-12-05 23:28:33,26882141.57
937,784,2023-01-30 04:20:44,31786709.5
938,994,2023-10-11 17:57:05,26954407.02
939,764,2023-03-10 21:48:17,10352315.26
940,493,2024-01-06 21:09:21,13231110.74
941,890,2024-08-02 15:52:36,22951466.29
942,703,2023-09-22 22:51:52,29442817.84
943,383,2024-05-02 04:21:14,40482610.8
944,18,2024-06-08 20:56:40,20840786.34
945,596,2023-09-23 05:55:44,56981580.28
946,328,2023-03-01 05:19:14,16963926.4
947,366,2024-04-17 04:55:59,13355241.87
948,280,2023-06-17 01:55:32,24288079.54
949,652,2024-01-05 15:16:26,36070654.31
950,297,2023-12-31 01:46:25,36477537.0
951,655,2023-10-26 19:16:57,41383061.62
952,199,2023-03-20 18:42:33,22196999.62
953,784,2024-10-05 06:40:18,4237390.1
954,771,2023-04-07 21:48:00,3892014.99
955,331,2023-06-21 19:47:45,4079703.76
956,278,2023-11-20 10:57:42,10723481.9
957,99,2024-12-02 13:11:56,15762239.15
958,361,2024-07-01 21:07:07,13287478.39
959,141,2023-05-28 00:28:10,19333346.73
960,382,2024-06-14 10:14:45,40191606.1
961,349,2024-05-11 15:00:00,8836569.52
962,224,2023-06-16 03:43:44,21849016.49
963,227,2023-06-08 18:19:39,689247.48
964,629,2023-07-12 20:20:24,38948354.2
965,867,2024-12-07 19:08:18,45857510.22
966,720,2024-06-28 20:03:55,20646254.45
967,472,2023-04-27 15:11:42,15772177.79
968,839,2023-03-20 04:14:38,15948531.2
969,492,2023-05-15 00:37:57,47207077.75
970,708,2023-12-23 11:20:38,6796316.1
971,837,2024-01-07 05:03:40,20050715.93
972,536,2024-03-28 21:45:35,17360039.31
973,727,2023-12-17 06:16:11,19772927.25
974,763,2023-11-08 01:02:49,23540064.4
975,132,2023-05-02 08:05:44,6565136.35
976,705,2024-12-11 05:10:59,16131107.28
977,129,2023-08-21 11:11:35,14073530.24
978,81,2023-08-03 04:44:27,328322.01
979,80,2024-03-11 04:04:03,43568232.4
980,776,2023-01-20 17:37:52,16773577.8
981,202,2024-03-17 01:32:52,35263026.07
982,813,2023-04-21 01:11:38,16907118.78
983,608,2024-11-06 18:41:42,8063134.15
984,122,2023-03-02 17:04:43,3125735.33
985,68,2023-09-17 01:34:32,1056324.58
986,773,2023-11-05 00:22:26,5039641.23
987,943,2023-04-09 04:30:25,7288896.73
988,602,2024-09-08 07:28:42,2961670.42
989,687,2023-07-24 06:43:39,7268525.64
990,93,2023-12-26 01:03:55,4920068.21
991,972,2023-05-30 10:05:56,35096443.82
992,361,2024-08-16 12:39:51,27598553.52
993,800,2023-06-14 18:13:39,23938171.57
994,518,2024-09-19 08:48:16,3525644.67
995,102,2024-08-06 02:29:17,15201708.26
996,542,2024-08-15 00:30:32,23938345.6
997,988,2023-08-11 06:58:26,19172040.1
998,924,2023-10-16 06:15:14,29198999.36
999,997,2024-07-04 00:09:27,60509329.45
1000,943,2023-04-12 07:47:31,41461163.33
1001,376,2024-05-31 17:17:01,17817375.16
1002,190,2024-12-15 21:27:31,5580391.89
1003,186,2024-03-26 03:54:27,21774744.16
1004,435,2023-12-30 13:49:16,27223089.29
1005,234,2023-08-08 18:43:23,19961227.36
1006,780,2024-02-22 04:06:30,21929748.32
1007,478,2023-11-18 04:30:02,14656966.89
1008,140,2023-04-23 18:55:21,8612799.67
1009,722,2024-05-22 13:09:09,12818591.74
1010,740,2023-10-23 20:17:04,32609785.13
1011,336,2023-02-11 02:59:40,12039903.81
1012,395,2024-05-20 04:12:47,17388053.82
1013,615,2023-10-18 16:38:12,14262100.09
1014,232,2023-11-16 16:09:50,52081296.68
1015,298,2024-07-21 14:49:43,17913498.71
1016,878,2024-03-14 06:52:24,17062412.76
1017,962,2023-03-13 17:19:07,18701089.75
1018,184,2024-11-26 13:22:41,11935023.09
1019,689,2023-01-14 17:54:01,13281258.94
1020,449,2023-04-18 14:25:52,27205096.72
1021,693,2024-06-19 23:58:37,20026306.03
1022,147,2023-03-29 04:20:26,13840952.28
1023,712,2024-02-09 14:35:10,12845859.92
1024,760,2024-08-27 03:42:12,47396384.38
1025,373,2023-06-22 02:21:21,8938969.06
1026,206,2023-07-23 12:19:45,18758785.11
1027,126,2024-09-01 14:43:10,75290155.74
1028,743,2023-08-27 15:27:46,5732782.48
1029,784,2024-05-26 10:08:25,20467416.85
1030,608,2024-12-31 21:11:13,8130791.44
1031,966,2023-10-07 23:26:28,18351874.48
1032,488,2024-02-14 12:57:54,11892375.72
1033,973,2024-11-13 21:57:38,11533527.08
1034,524,2024-02-19 17:38:28,26926792.01
1035,787,2023-10-13 05:21:56,3884797.75
1036,126,2024-04-10 03:56:00,12642674.16
1037,510,2023-09-14 17:48:58,25198751.18
1038,966,2023-08-25 22:52:41,21659833.93
1039,102,2023-05-18 01:04:55,53946943.0
1040,511,2023-02-24 02:29:02,2112649.16
1041,996,2024-11-25 00:58:26,19049909.01
1042,620,2023-07-03 13:55:52,12661223.04
1043,157,2024-11-26 11:54:14,8483963.34
1044,639,2023-11-07 22:38:42,31744817.96
1045,677,2023-04-09 02:47:09,10249654.34
1046,812,2024-06-16 17:55:12,2413395.65
1047,301,2024-04-22 07:21:07,8428449.44
1048,503,2024-11-08 18:07:40,14240887.99
1049,556,2024-05-31 09:31:36,40981749.89
1050,560,2023-12-18 19:40:48,8468623.17
1051,441,2023-01-19 01:09:01,26815969.17
1052,461,2023-05-02 13:58:03,19353508.33
1053,454,2023-11-19 13:42:07,34046909.36
1054,34,2024-04-15 01:18:36,26946671.55
1055,676,2023-07-01 20:16:03,12396960.07
1056,504,2023-11-07 05:58:34,18039773.93
1057,320,2024-03-17 04:53:47,8732377.0
1058,783,2024-02-03 17:44:51,10407351.55
1059,692,2023-04-23 20:42:40,33981392.13
1060,702,2024-05-17 20:09:45,13081781.87
1061,482,2024-07-06 20:50:00,5427029.35
1062,875,2024-05-02 20:28:15,18956933.13
1063,58,2023-06-10 18:26:52,19047233.67
1064,507,2024-02-05 09:35:23,48459694.36
1065,632,2024-08-28 13:45:18,21481998.95
1066,785,2024-11-23 12:50:37,4099341.36
1067,63,2023-10-19 11:40:06,2176047.92
1068,47,2023-01-29 21:29:53,29584468.06
1069,358,2023-05-12 13:20:26,28525640.01
1070,784,2024-08-20 00:58:45,14835397.48
1071,390,2024-10-02 12:25:29,3299828.87
1072,354,2023-04-10 15:35:18,8065553.64
1073,360,2024-01-01 14:59:52,19839989.13
1074,254,2023-02-27 08:53:31,4879819.42
1075,320,2023-08-29 23:35:45,40752481.1
1076,933,2024-08-29 03:05:33,10128608.42
1077,890,2024-12-05 02:23:05,19426628.17
1078,346,2023-11-09 04:10:03,3946344.63
1079,552,2023-06-23 00:43:03,16867577.4
1080,472,2023-11-30 01:21:39,5262322.31
1081,582,2024-11-04 15:22:54,3623442.6
1082,274,2024-06-11 15:20:03,26518660.51
1083,603,2023-01-21 17:06:04,13158558.84
1084,387,2023-01-23 11:31:26,35536877.04
1085,331,2024-08-07 14:12:37,39538324.13
1086,828,2024-08-09 03:33:29,23376158.38
1087,708,2024-05-15 03:38:34,34773409.48
1088,345,2024-11-22 07:29:48,33676848.56
1089,831,2024-05-23 18:18:18,14106413.3
1090,171,2024-11-14 12:21:44,33198594.96
1091,373,2024-09-21 10:54:18,2602026.83
1092,509,2024-03-22 07:20:44,30169667.46
1093,861,2024-10-12 02:44:32,29828466.73
1094,295,2024-07-02 07:47:39,11118208.33
1095,305,2023-09-29 01:43:50,10657394.84
1096,824,2024-08-10 14:38:14,11720667.4
1097,761,2023-08-20 22:44:23,34767858.63
1098,98,2023-04-05 21:03:04,13526085.03
1099,280,2024-08-29 12:15:50,3472963.4
1100,821,2023-03-10 20:37:22,24903035.09
1101,438,2024-06-27 17:18:14,17694190.47
1102,815,2023-08-03 12:38:43,20415632.4
1103,844,2023-03-20 23:43:18,32470555.49
1104,824,2023-11-06 18:22:24,30624169.12
1105,680,2023-11-04 15:45:42,51755789.3
1106,205,2024-07-06 11:24:31,10401229.6
1107,258,2024-02-29 14:38:50,2514744.81
1108,465,2024-10-01 18:45:50,39674278.21
1109,185,2024-11-18 19:56:10,58827778.17
1110,721,2023-01-20 22:51:32,28759911.2
1111,591,2024-06-12 06:47:30,59561759.03
1112,677,2024-05-26 07:45:12,20154115.2
1113,960,2024-04-23 09:45:18,17937593.95
1114,829,2024-10-15 19:23:44,16608033.61
1115,958,2024-09-21 15:47:29,26215354.37
1116,62,2024-08-02 22:49:10,4395780.44
1117,374,2024-06-18 07:18:19,23580755.38
1118,247,2024-04-18 05:22:45,20728423.59
1119,865,2023-06-04 10:55:57,2997954.26
1120,327,2024-03-21 14:56:13,26250521.31
1121,209,2023-03-07 23:04:50,32468250.83
1122,844,2024-02-27 09:43:07,44790137.65
1123,165,2023-10-21 23:31:18,12075619.74
1124,242,2023-09-20 21:53:24,29402504.73
1125,117,2024-02-20 08:40:58,10258691.57
1126,29,2023-06-03 06:59:14,49316975.47
1127,476,2023-09-09 11:18:23,14324873.36
1128,447,2024-05-12 20:22:57,1667763.9
1129,928,2024-03-08 23:33:13,41214937.96
1130,164,2023-02-07 07:21:15,27890606.98
1131,30,2023-10-07 04:58:02,18040501.04
1132,675,2023-09-22 10:06:48,25801258.63
1133,660,2024-07-17 06:24:26,28965311.71
1134,802,2023-02-13 17:41:20,7304984.6
1135,881,2023-01-21 02:00:51,22461496.18
1136,617,2023-03-27 11:25:44,12104947.78
1137,923,2023-11-02 02:18:53,33754239.47
1138,688,2024-02-21 13:13:56,28217672.21
1139,407,2024-11-04 03:17:16,49655720.68
1140,115,2023-05-24 08:35:38,9779640.06
1141,956,2024-08-07 18:12:48,6884188.65
1142,681,2023-05-04 19:00:14,28534413.23
1143,258,2024-08-17 19:07:26,43614559.27
1144,244,2024-05-23 03:17:09,65156107.34
1145,792,2024-09-06 04:27:07,19586953.06
1146,853,2023-11-17 11:59:20,28352738.64
1147,826,2024-08-21 14:11:51,18682029.22
1148,224,2023-08-30 15:23:46,17160841.17
1149,180,2023-05-28 03:53:20,40461698.31
1150,451,2023-08-08 09:59:45,5352106.41
1151,884,2024-02-23 09:15:32,24614964.87
1152,503,2024-08-26 02:02:10,24619188.59
1153,717,2024-06-30 13:38:33,23305126.04
1154,559,2023-04-26 11:31:22,34241776.24
1155,700,2024-03-09 17:17:20,5448098.34
1156,901,2023-09-10 10:06:43,29401015.05
1157,487,2023-05-29 13:12:58,30575493.96
1158,22,2024-01-12 11:13:12,26837791.36
1159,36,2024-10-22 22:03:25,4158640.12
1160,708,2024-11-09 01:59:26,25746805.88
1161,260,2024-11-18 08:43:34,24506347.49
1162,317,2024-07-19 14:00:22,43963805.57
1163,925,2024-10-16 13:12:40,7214486.64
1164,548,2024-12-02 04:26:37,53416485.57
1165,398,2023-08-31 16:06:26,25448551.5
1166,950,2023-01-09 14:18:28,40658280.85
1167,93,2023-09-19 10:57:18,29225366.22
1168,216,2023-08-30 10:49:43,8834465.53
1169,647,2023-06-14 15:58:40,3535397.91
1170,417,2023-11-21 23:27:46,29870145.82
1171,888,2023-02-04 09:58:38,9676110.84
1172,483,2023-03-24 17:54:07,38088813.43
1173,735,2024-02-27 12:06:50,24484485.16
1174,845,2024-03-08 03:39:19,20629948.8
1175,519,2023-06-14 09:30:05,29333008.33
1176,431,2023-03-09 12:48:38,25739901.4
1177,756,2024-09-08 19:56:31,30113272.4
1178,712,2023-12-01 16:30:09,24329770.48
1179,657,2023-01-29 01:53:48,20164945.1
1180,646,2024-10-18 06:41:23,5302186.29
1181,140,2024-03-30 23:20:30,53689751.1
1182,205,2023-01-04 14:35:15,28932763.23
1183,322,2024-10-05 11:07:28,40319294.96
1184,114,2024-08-12 02:59:38,16752361.24
1185,529,2023-06-11 09:05:16,465276.9
1186,782,2024-12-31 23:38:09,6498819.06
1187,703,2023-05-14 21:37:38,17805729.25
1188,463,2024-02-25 11:37:44,927556.1
1189,267,2024-05-04 04:51:39,26126507.6
1190,847,2023-06-27 21:35:28,13406965.42
1191,204,2023-12-02 10:15:35,1210924.81
1192,377,2023-03-28 15:05:28,55260752.9
1193,898,2023-07-06 14:19:36,5718264.01
1194,230,2024-01-22 20:46:02,2515486.34
1195,946,2023-01-22 00:50:10,13731741.74
1196,627,2024-07-25 23:33:37,35376619.85
1197,929,2024-10-03 08:19:37,26954495.38
1198,204,2023-04-02 16:50:10,18952039.96
1199,51,2023-09-26 06:08:39,29156389.4
1200,440,2024-02-15 22:30:03,28606620.48
1201,153,2024-09-06 09:28:19,28431987.78
1202,175,2023-04-02 13:23:44,9646454.74
1203,15,2024-08-03 04:16:21,9238146.8
1204,792,2024-06-22 15:50:37,34228145.14
1205,122,2024-04-09 17:59:29,34085575.93
1206,196,2023-08-18 07:23:46,27130908.63
