product_id,product_name,category,price
829,Product 829,Books,4106876.79
830,Product 830,Home,337428.67
831,Product 831,Food,686892.61
832,Product 832,Electronics,876949.41
833,Product 833,Beauty,4186513.62
834,Product 834,Beauty,175024.51
835,Product 835,Electronics,4590975.04
836,Product 836,Beauty,1377147.72
837,Product 837,Accessories,2530580.61
838,Product 838,Fashion,3409060.06
839,Product 839,Beauty,1868609.14
840,Product 840,Accessories,896142.63
841,Product 841,Accessories,2938532.44
842,Product 842,Books,1727802.53
843,Product 843,Sports,3747316.06
844,Product 844,Fashion,1432496.19
845,Product 845,Food,257758.7
846,Product 846,Beauty,4286984.83
847,Product 847,Beauty,3391699.28
848,Product 848,Sports,3261420.79
849,Product 849,Electronics,4324503.35
850,Product 850,Electronics,2375745.06
851,Product 851,Home,3240384.06
852,Product 852,Electronics,1126612.46
853,Product 853,Sports,3566575.04
854,Product 854,Sports,2124795.94
855,Product 855,Food,4259415.0
856,Product 856,Accessories,1267473.56
857,Product 857,Accessories,1517704.01
858,Product 858,Food,2926590.91
859,Product 859,Electronics,2562453.45
860,Product 860,Books,2811671.02
861,Product 861,Sports,1499394.87
862,Product 862,Fashion,2413874.71
863,Product 863,Books,4941921.22
864,Product 864,Books,4308843.09
865,Product 865,Sports,3284036.83
866,Product 866,Sports,949916.81
867,Product 867,Beauty,4499438.35
868,Product 868,Food,3306046.32
869,Product 869,Home,3609203.16
870,Product 870,Accessories,4987370.81
871,Product 871,Sports,4535488.7
872,Product 872,Food,1947491.86
873,Product 873,Electronics,2919288.28
874,Product 874,Beauty,1722403.58
875,Product 875,Beauty,3434727.37
876,Product 876,Accessories,4533567.26
877,Product 877,Books,2541501.13
878,Product 878,Home,4204787.09
879,Product 879,Home,1475982.42
880,Product 880,Accessories,648441.26
881,Product 881,Sports,3628681.32
882,Product 882,Home,4735147.67
883,Product 883,Books,3275628.88
884,Product 884,Beauty,1782864.15
885,Product 885,Sports,2108158.12
886,Product 886,Books,1864695.32
887,Product 887,Sports,2324165.53
888,Product 888,Fashion,2357977.47
889,Product 889,Fashion,2366376.22
890,Product 890,Beauty,2507382.1
891,Product 891,Food,2653894.14
892,Product 892,Food,279769.23
893,Product 893,Home,695452.64
894,Product 894,Beauty,1719922.73
895,Product 895,Accessories,724688.52
896,Product 896,Home,3896916.48
897,Product 897,Accessories,1669820.94
898,Product 898,Home,1573936.22
899,Product 899,Electronics,33520.37
900,Product 900,Sports,1054818.02
901,Product 901,Home,2885631.79
902,Product 902,Home,2452989.68
903,Product 903,Fashion,655735.73
904,Product 904,Food,3171102.83
905,Product 905,Food,2150836.99
906,Product 906,Accessories,1922748.94
907,Product 907,Electronics,2673575.19
908,Product 908,Books,4750842.39
909,Product 909,Books,3786670.21
910,Product 910,Beauty,99401.47
911,Product 911,Electronics,3137167.77
912,Product 912,Beauty,1139065.9
913,Product 913,Books,1567340.38
914,Product 914,Fashion,1923916.88
915,Product 915,Sports,843430.73
916,Product 916,Electronics,1498029.24
917,Product 917,Sports,2285072.3
918,Product 918,Books,2173989.5
919,Product 919,Home,1720236.87
920,Product 920,Accessories,1802661.92
921,Product 921,Beauty,832768.71
922,Product 922,Food,105432.42
923,Product 923,Beauty,3638572.45
924,Product 924,Home,1063839.24
925,Product 925,Electronics,2952567.25
926,Product 926,Home,624578.29
927,Product 927,Electronics,1882210.24
928,Product 928,Sports,3858535.82
929,Product 929,Electronics,2973681.1
930,Product 930,Electronics,3313229.88
931,Product 931,Electronics,250692.93
932,Product 932,Fashion,2089710.07
933,Product 933,Food,626739.36
934,Product 934,Sports,2377237.73
935,Product 935,Home,1035419.63
936,Product 936,Electronics,1512571.11
937,Product 937,Fashion,3315790.0
938,Product 938,Sports,3117760.91
939,Product 939,Home,2099940.5
940,Product 940,Fashion,2562808.08
941,Product 941,Fashion,1420706.77
942,Product 942,Fashion,2493717.93
943,Product 943,Beauty,3892014.99
944,Product 944,Beauty,1796029.96
945,Product 945,Food,1483802.49
946,Product 946,Electronics,2745212.43
947,Product 947,Beauty,3444137.54
948,Product 948,Accessories,1659712.04
949,Product 949,Electronics,73619.51
950,Product 950,Fashion,4535331.42
951,Product 951,Accessories,754231.02
952,Product 952,Fashion,3899835.85
953,Product 953,Fashion,3620582.45
954,Product 954,Fashion,4524849.13
955,Product 955,Beauty,2289188.66
956,Product 956,Sports,1327983.86
957,Product 957,Electronics,508046.49
958,Product 958,Home,4371960.84
959,Product 959,Sports,1807471.17
960,Product 960,Books,2135716.08
961,Product 961,Fashion,484042.37
962,Product 962,Electronics,58264.92
963,Product 963,Home,3320141.59
964,Product 964,Home,1650017.52
965,Product 965,Accessories,4775894.89
966,Product 966,Sports,4393592.93
967,Product 967,Fashion,1869384.54
968,Product 968,Books,922518.41
969,Product 969,Food,2007248.63
970,Product 970,Accessories,1366447.12
971,Product 971,Food,3452613.13
972,Product 972,Accessories,4001496.49
973,Product 973,Home,574152.22
974,Product 974,Electronics,4908030.16
975,Product 975,Home,527528.4
976,Product 976,Accessories,4013301.27
977,Product 977,Accessories,914490.2
978,Product 978,Food,3898029.83
979,Product 979,Electronics,4314253.11
980,Product 980,Home,2420567.49
981,Product 981,Accessories,573558.02
982,Product 982,Food,2209032.52
983,Product 983,Fashion,1315448.21
984,Product 984,Books,71677.46
985,Product 985,Beauty,4889698.83
986,Product 986,Books,2600307.4
987,Product 987,Fashion,2169911.06
988,Product 988,Beauty,2414829.09
989,Product 989,Food,751785.72
990,Product 990,Electronics,68107.89
991,Product 991,Home,2532782.18
992,Product 992,Accessories,4260837.05
993,Product 993,Home,383577.56
994,Product 994,Accessories,1609962.74
995,Product 995,Books,4851023.79
996,Product 996,Electronics,2539577.37
997,Product 997,Food,2022352.2
998,Product 998,Beauty,403364.67
999,Product 999,Accessories,4008293.83
1000,Product 1000,Accessories,449219.11
