sales_key,transaction_id,transaction_item_id,customer_key,product_key,date_key,campaign_key,quantity,unit_price,sales_amount
41083,1294,3815,5324,5133,20240320,5223,3,2794852.39,8384557.17
41084,397,1149,5785,5133,20230529,5075,3,2794852.39,8384557.17
41085,1597,4681,5576,5133,20241129,5722,2,2794852.39,5589704.78
41086,543,1602,5804,5148,20240321,5223,1,694992.04,694992.04
41087,940,2811,5380,5148,20240106,5186,1,694992.04,694992.04
41088,1351,3951,5385,5148,20240514,5250,2,694992.04,1389984.08
41089,185,516,5853,5148,20230310,5035,5,694992.04,3474960.2
41090,1224,3632,5159,5148,20230829,5121,2,694992.04,1389984.08
41091,1610,4727,5901,5148,20240221,5209,4,694992.04,2779968.16
41092,939,2806,5761,5148,20230310,5035,3,694992.04,2084976.12
41093,870,2606,5786,5148,20240116,5191,5,694992.04,3474960.2
41094,25,73,5239,5150,20240427,5242,1,3193343.42,3193343.42
41095,853,2545,5931,5150,20230601,5076,3,3193343.42,9580030.26
41096,385,1112,5475,5150,20240410,5233,1,3193343.42,3193343.42
41097,1027,3055,5902,5150,20240901,5305,3,3193343.42,9580030.26
41098,1133,3360,5657,5150,20240717,5282,2,3193343.42,6386686.84
41099,1085,3213,5549,5150,20240807,5293,3,3193343.42,9580030.26
41100,1219,3612,5701,5150,20241210,5727,5,3193343.42,15966717.1
41101,232,650,5170,5150,20241207,5726,2,3193343.42,6386686.84
41102,915,2740,5944,5630,20240329,5227,4,2095246.06,8380984.24
41103,604,1804,5815,5630,20241010,5697,4,2095246.06,8380984.24
41104,265,757,5332,5630,20240213,5205,3,2095246.06,6285738.18
41105,960,2868,5269,5630,20240614,5266,5,2095246.06,10476230.3
41106,391,1134,5742,5630,20241225,5735,3,2095246.06,6285738.18
41107,753,2256,5309,5630,20240619,5268,5,2095246.06,10476230.3
41108,225,633,5211,5630,20240408,5232,5,2095246.06,10476230.3
41109,102,294,5559,5632,20230825,5119,2,4985887.3,9971774.6
41110,194,541,5181,5632,20230314,5037,1,4985887.3,4985887.3
41111,1786,5258,5952,5632,20231108,5156,2,4985887.3,9971774.6
41112,1515,4461,5342,5632,20241223,5734,5,4985887.3,24929436.5
41113,1865,5503,5456,5634,20240314,5220,2,4683677.64,9367355.28
41114,1827,5385,5989,5634,20230618,5085,5,4683677.64,23418388.2
41115,1513,4450,5803,5634,20230120,5010,1,4683677.64,4683677.64
41116,1981,5838,5118,5634,20241001,5692,2,4683677.64,9367355.28
41117,1962,5788,5136,5634,20240629,5273,1,4683677.64,4683677.64
41118,1826,5381,5349,5647,20231130,5167,3,4136679.23,12410037.69
41119,1799,5301,5120,5647,20230731,5106,3,4136679.23,12410037.69
41120,71,197,5106,5647,20230620,5086,5,4136679.23,20683396.15
41121,1698,4976,5234,5647,20241101,5708,1,4136679.23,4136679.23
41122,1625,4774,5858,5647,20241003,5693,1,4136679.23,4136679.23
41123,1390,4071,5816,5647,20230221,5026,4,4136679.23,16546716.92
41124,678,2030,5290,5647,20230725,5103,4,4136679.23,16546716.92
41125,86,250,5958,5647,20241215,5730,1,4136679.23,4136679.23
41126,597,1775,5592,5649,20240113,5189,3,932058.19,2796174.57
41127,1357,3970,5139,5649,20241025,5704,4,932058.19,3728232.76
41128,982,2925,5810,5649,20230421,5056,3,932058.19,2796174.57
41129,1620,4756,5945,5649,20230913,5128,2,932058.19,1864116.38
41130,1963,5789,5534,5649,20240127,5196,5,932058.19,4660290.95
41131,344,975,5778,5649,20230709,5095,3,932058.19,2796174.57
41132,1538,4519,5564,5649,20231122,5163,5,932058.19,4660290.95
41133,775,2327,5145,5649,20230429,5060,5,932058.19,4660290.95
41134,908,2720,5295,5649,20230227,5029,4,932058.19,3728232.76
41135,708,2125,5386,5649,20241206,5725,1,932058.19,932058.19
41136,858,2565,5753,5664,20240306,5216,4,3741196.84,14964787.36
41137,1806,5324,5842,5664,20240401,5229,5,3741196.84,18705984.2
41138,1782,5244,5435,5664,20240205,5201,5,3741196.84,18705984.2
41139,969,2895,5379,5664,20230515,5068,5,3741196.84,18705984.2
41140,115,324,5351,5664,20240411,5234,2,3741196.84,7482393.68
41141,1368,4003,5211,5666,20241229,5737,2,3789179.11,7578358.22
41142,1583,4645,5187,5666,20240418,5237,3,3789179.11,11367537.33
41143,536,1579,5360,5666,20231106,5155,5,3789179.11,18945895.55
41144,817,2450,5025,5666,20240807,5293,2,3789179.11,7578358.22
41145,1227,3639,5478,5666,20230216,5024,4,3789179.11,15156716.44
41146,333,944,5160,5666,20241223,5734,3,3789179.11,11367537.33
41147,353,1006,5944,5666,20240430,5243,4,3789179.11,15156716.44
41148,1667,4898,5836,5666,20230901,5122,3,3789179.11,11367537.33
41149,1456,4258,5753,5681,20240122,5194,1,1279741.52,1279741.52
41150,1446,4232,5903,5681,20240603,5260,3,1279741.52,3839224.56
41151,216,600,5612,5681,20230611,5081,5,1279741.52,6398707.6
41152,514,1506,5960,5681,20240312,5219,2,1279741.52,2559483.04
41153,1050,3125,5557,5681,20231218,5176,2,1279741.52,2559483.04
41154,815,2441,5942,5681,20240506,5246,5,1279741.52,6398707.6
41155,529,1554,5374,5683,20230131,5016,3,235996.12,707988.36
41156,990,2939,5093,5683,20231226,5180,1,235996.12,235996.12
41157,1261,3732,5314,5683,20240807,5293,2,235996.12,471992.24
41158,1586,4656,5973,5683,20231015,5144,4,235996.12,943984.48
41159,555,1649,5093,5683,20241022,5703,3,235996.12,707988.36
41160,128,353,5074,5683,20230930,5137,5,235996.12,1179980.6
41161,441,1280,5457,5683,20230704,5093,1,235996.12,235996.12
41162,1816,5353,5356,5683,20240924,5689,5,235996.12,1179980.6
41163,727,2174,5910,5683,20241219,5732,5,235996.12,1179980.6
41164,1830,5393,5278,5683,20241212,5728,2,235996.12,471992.24
41165,277,786,5606,5683,20231125,5165,4,235996.12,943984.48
41166,770,2310,5230,5683,20240321,5223,1,235996.12,235996.12
41167,825,2472,5443,5698,20231004,5139,5,3370764.29,16853821.45
41168,103,296,5309,5122,20240118,5192,4,2070670.95,8282683.8
41169,1853,5466,5783,5122,20230219,5025,4,2070670.95,8282683.8
41170,498,1458,5502,5122,20230717,5099,3,2070670.95,6212012.85
41171,768,2305,5658,5125,20230214,5023,2,3531818.41,7063636.82
41172,1836,5410,5085,5125,20240417,5237,1,3531818.41,3531818.41
41173,1300,3829,5086,5125,20241024,5704,5,3531818.41,17659092.05
41174,43,124,5375,5125,20230809,5111,4,3531818.41,14127273.64
41175,639,1906,5276,5125,20240629,5273,4,3531818.41,14127273.64
41176,378,1088,5093,5125,20241023,5703,5,3531818.41,17659092.05
41177,1014,3020,5450,5125,20231116,5160,5,3531818.41,17659092.05
41178,1527,4484,5627,5125,20230623,5087,2,3531818.41,7063636.82
41179,962,2874,6000,5139,20230616,5084,4,1446068.98,5784275.92
41180,965,2885,5864,5139,20241207,5726,5,1446068.98,7230344.9
41181,1965,5792,5793,5139,20241013,5698,2,1446068.98,2892137.96
41182,1604,4708,5627,5140,20241210,5727,1,4479844.7,4479844.7
41183,814,2437,5017,5140,20241025,5704,3,4479844.7,13439534.1
41184,1659,4874,5334,5140,20231116,5160,3,4479844.7,13439534.1
41185,1877,5534,5551,5140,20230408,5049,4,4479844.7,17919378.8
41186,1477,4338,5172,5140,20240726,5287,4,4479844.7,17919378.8
41187,1320,3877,5966,5157,20230711,5096,3,3781996.19,11345988.57
41188,1196,3544,5624,5157,20240725,5286,5,3781996.19,18909980.95
41189,761,2279,5258,5157,20230408,5049,2,3781996.19,7563992.38
41190,27,80,5317,5157,20240310,5218,2,3781996.19,7563992.38
41191,1388,4067,5616,5625,20230604,5078,1,1612626.83,1612626.83
41192,1391,4074,5889,5625,20240413,5235,4,1612626.83,6450507.32
41193,1803,5314,5984,5625,20231114,5159,4,1612626.83,6450507.32
41194,983,2926,5605,5625,20241106,5710,5,1612626.83,8063134.15
41195,917,2742,5089,5639,20240824,5301,3,4447407.22,13342221.66
41196,1957,5771,5888,5639,20241224,5734,1,4447407.22,4447407.22
41197,1198,3552,5980,5639,20230402,5046,1,4447407.22,4447407.22
41198,1831,5398,5874,5639,20231218,5176,2,4447407.22,8894814.44
41199,290,828,5755,5639,20231206,5170,1,4447407.22,4447407.22
41200,346,986,5625,5639,20240912,5311,2,4447407.22,8894814.44
41201,1648,4849,5352,5639,20241122,5718,5,4447407.22,22237036.1
41202,344,977,5778,5642,20230709,5095,1,1660113.64,1660113.64
41203,261,741,5912,5642,20240208,5202,5,1660113.64,8300568.2
41204,342,968,5932,5642,20241014,5699,3,1660113.64,4980340.92
41205,73,205,5056,5642,20240429,5243,3,1660113.64,4980340.92
41206,88,255,5127,5642,20241008,5696,3,1660113.64,4980340.92
41207,1002,2983,5966,5642,20241215,5730,1,1660113.64,1660113.64
41208,1533,4504,5984,5642,20230504,5062,2,1660113.64,3320227.28
41209,386,1114,5157,5642,20231128,5166,5,1660113.64,8300568.2
41210,197,553,5257,5656,20241016,5700,5,3466915.27,17334576.35
41211,1935,5707,5391,5656,20240527,5257,3,3466915.27,10400745.81
41212,462,1345,5361,5656,20240703,5275,5,3466915.27,17334576.35
41213,928,2773,5530,5656,20231106,5155,2,3466915.27,6933830.54
41214,747,2234,5007,5656,20240513,5250,3,3466915.27,10400745.81
41215,139,387,5421,5656,20230213,5022,1,3466915.27,3466915.27
41216,920,2756,5772,5656,20230309,5034,1,3466915.27,3466915.27
41217,238,665,5457,5656,20240819,5299,1,3466915.27,3466915.27
41218,408,1185,5352,5657,20240825,5302,5,3342252.71,16711263.55
41219,1833,5400,5894,5657,20230111,5006,2,3342252.71,6684505.42
41220,794,2373,5937,5657,20231030,5152,3,3342252.71,10026758.13
41221,616,1839,5512,5657,20241001,5692,2,3342252.71,6684505.42
41222,341,965,5341,5657,20240226,5211,5,3342252.71,16711263.55
41223,1427,4175,5623,5657,20231014,5144,2,3342252.71,6684505.42
41224,154,427,5182,5657,20240925,5689,2,3342252.71,6684505.42
41225,1645,4837,5363,5674,20240409,5233,1,3587420.65,3587420.65
41226,763,2290,5673,5674,20240420,5238,3,3587420.65,10762261.95
41227,201,570,5852,5674,20230211,5021,1,3587420.65,3587420.65
41228,1276,3773,5759,5674,20231127,5166,2,3587420.65,7174841.3
41229,538,1584,5468,5675,20230902,5123,1,463798.81,463798.81
41230,955,2857,5549,5675,20230621,5086,2,463798.81,927597.62
41231,162,449,5254,5675,20241206,5725,2,463798.81,927597.62
41232,1079,3199,5439,5675,20230623,5087,3,463798.81,1391396.43
41233,1519,4471,5335,5675,20230124,5012,3,463798.81,1391396.43
41234,1921,5659,5339,5689,20230621,5086,3,3831480.14,11494440.42
41235,566,1682,5865,5689,20240606,5262,1,3831480.14,3831480.14
41236,448,1304,5994,5689,20240727,5287,1,3831480.14,3831480.14
41237,1452,4245,5862,5689,20241004,5694,2,3831480.14,7662960.28
41238,282,802,5699,5689,20230828,5120,3,3831480.14,11494440.42
41239,1109,3293,5961,5689,20241118,5716,5,3831480.14,19157400.7
41240,1993,5869,5372,5689,20230930,5137,4,3831480.14,15325920.56
41241,838,2505,5769,5689,20240817,5298,5,3831480.14,19157400.7
41242,246,694,5081,5689,20240813,5296,3,3831480.14,11494440.42
41243,336,951,5544,5692,20240801,5290,1,1884471.21,1884471.21
41244,1048,3114,5390,5692,20241108,5711,2,1884471.21,3768942.42
41245,365,1044,5654,5692,20240703,5275,1,1884471.21,1884471.21
41246,1896,5595,5914,5692,20240330,5228,3,1884471.21,5653413.63
41247,324,921,5122,5692,20241125,5720,3,1884471.21,5653413.63
41248,1230,3646,5220,5692,20240115,5190,4,1884471.21,7537884.84
41249,1183,3514,5540,5692,20241005,5694,5,1884471.21,9422356.05
41250,764,2292,5055,5706,20230802,5107,2,513474.6,1026949.2
41251,1824,5377,5265,5706,20240720,5284,1,513474.6,513474.6
41252,1477,4340,5172,5707,20240726,5287,3,2237740.92,6713222.76
41253,1384,4057,5448,5707,20230504,5062,1,2237740.92,2237740.92
41254,4,13,5252,5707,20230913,5128,5,2237740.92,11188704.6
41255,1853,5462,5783,5707,20230219,5025,5,2237740.92,11188704.6
41256,997,2962,5216,5724,20230811,5112,3,927556.1,2782668.3
41257,400,1164,5639,5724,20240401,5229,1,927556.1,927556.1
41258,938,2801,5222,5724,20231011,5142,3,927556.1,2782668.3
41259,1188,3522,5350,5724,20240225,5211,1,927556.1,927556.1
41260,1702,4985,5131,5124,20240623,5270,5,4365360.37,21826801.85
41261,1073,3181,5247,5124,20240101,5183,1,4365360.37,4365360.37
41262,804,2410,5148,5124,20230602,5077,5,4365360.37,21826801.85
41263,1029,3061,5781,5124,20240526,5256,3,4365360.37,13096081.11
41264,1124,3335,5460,5124,20230920,5132,1,4365360.37,4365360.37
41265,769,2306,5991,5124,20240108,5187,4,4365360.37,17461441.48
41266,389,1125,5647,5124,20241224,5734,5,4365360.37,21826801.85
41267,743,2219,5176,5138,20240325,5225,1,2806833.08,2806833.08
41268,1460,4275,5846,5138,20230531,5076,1,2806833.08,2806833.08
41269,1315,3862,5126,5138,20230327,5043,1,2806833.08,2806833.08
41270,1788,5265,5388,5138,20230202,5017,3,2806833.08,8420499.24
41271,1752,5138,5918,5141,20241223,5734,3,4093703.53,12281110.59
41272,1687,4945,5894,5141,20230131,5016,3,4093703.53,12281110.59
41273,568,1687,5220,5141,20240114,5190,5,4093703.53,20468517.65
41274,1144,3396,5462,5141,20240523,5255,4,4093703.53,16374814.12
41275,1332,3906,5972,5141,20230519,5070,1,4093703.53,4093703.53
41276,1600,4695,5874,5142,20230923,5133,4,1459358.73,5837434.92
41277,1257,3717,5840,5142,20230622,5087,1,1459358.73,1459358.73
41278,370,1061,5284,5142,20230210,5021,5,1459358.73,7296793.65
41279,1731,5072,5561,5142,20240119,5192,2,1459358.73,2918717.46
41280,1492,4391,5150,5142,20240802,5290,5,1459358.73,7296793.65
41281,877,2624,5043,5142,20230901,5122,3,1459358.73,4378076.19
41282,1640,4816,5054,5142,20230227,5029,5,1459358.73,7296793.65
41283,282,805,5699,5142,20230828,5120,2,1459358.73,2918717.46
41284,1752,5140,5918,5155,20241223,5734,5,2040468.18,10202340.9
41285,951,2846,5652,5155,20231026,5150,4,2040468.18,8161872.72
41286,1416,4143,5234,5155,20230313,5036,2,2040468.18,4080936.36
41287,1006,2995,5777,5155,20240222,5209,5,2040468.18,10202340.9
41288,758,2274,5316,5155,20231105,5155,3,2040468.18,6121404.54
41289,630,1872,5768,5155,20230607,5079,3,2040468.18,6121404.54
41290,657,1968,5013,5156,20230109,5005,4,2392468.12,9569872.48
41291,1163,3461,5153,5156,20241016,5700,1,2392468.12,2392468.12
41292,511,1498,5030,5156,20230221,5026,4,2392468.12,9569872.48
41293,1907,5629,5119,5640,20230107,5004,1,4256788.1,4256788.1
41294,1339,3918,5373,5641,20240419,5238,5,1371457.04,6857285.2
41295,543,1604,5804,5641,20240321,5223,2,1371457.04,2742914.08
41296,170,467,5941,5641,20240905,5307,1,1371457.04,1371457.04
41297,1294,3816,5324,5641,20240320,5223,3,1371457.04,4114371.12
41298,1806,5323,5842,5641,20240401,5229,1,1371457.04,1371457.04
41299,787,2349,5645,5641,20240413,5235,2,1371457.04,2742914.08
41300,969,2893,5379,5641,20230515,5068,3,1371457.04,4114371.12
41301,1100,3261,5818,5658,20230310,5035,1,1540963.65,1540963.65
41302,988,2937,5599,5658,20240908,5309,1,1540963.65,1540963.65
41303,858,2566,5753,5658,20240306,5216,5,1540963.65,7704818.25
41304,592,1761,5865,5658,20240814,5296,3,1540963.65,4622890.95
41305,271,766,5467,5659,20240620,5269,2,3433507.36,6867014.72
41306,1439,4209,5236,5659,20231116,5160,4,3433507.36,13734029.44
41307,605,1807,5625,5659,20240816,5297,3,3433507.36,10300522.08
41308,1758,5155,5777,5659,20241031,5707,2,3433507.36,6867014.72
41309,110,312,5510,5659,20240919,5314,2,3433507.36,6867014.72
41310,995,2956,5102,5659,20240806,5292,3,3433507.36,10300522.08
41311,1125,3337,5893,5659,20240220,5208,2,3433507.36,6867014.72
41312,328,932,5347,5659,20240911,5310,3,3433507.36,10300522.08
41313,1268,3751,5359,5659,20230130,5015,4,3433507.36,13734029.44
41314,284,808,5755,5672,20230329,5044,1,831040.41,831040.41
41315,230,642,5874,5672,20230816,5114,4,831040.41,3324161.64
41316,745,2223,5625,5672,20230413,5052,5,831040.41,4155202.05
41317,289,825,5024,5672,20240405,5231,5,831040.41,4155202.05
41318,368,1056,5419,5672,20230213,5022,3,831040.41,2493121.23
41319,947,2834,5253,5672,20240417,5237,2,831040.41,1662080.82
41320,1884,5551,5279,5672,20240822,5300,1,831040.41,831040.41
41321,557,1657,5827,5672,20240817,5298,1,831040.41,831040.41
41322,879,2631,5266,5673,20240327,5226,2,590037.71,1180075.42
41323,387,1115,5733,5673,20241229,5737,4,590037.71,2360150.84
41324,1998,5887,5623,5673,20240213,5205,5,590037.71,2950188.55
41325,919,2751,5231,5673,20240501,5244,2,590037.71,1180075.42
41326,90,263,5434,5690,20241017,5700,3,1878559.99,5635679.97
41327,296,848,5045,5690,20240819,5299,1,1878559.99,1878559.99
41328,593,1765,5494,5690,20230831,5122,3,1878559.99,5635679.97
41329,944,2824,5018,5690,20240608,5263,2,1878559.99,3757119.98
41330,1376,4028,5529,5691,20240301,5213,3,2248200.29,6744600.87
41331,458,1332,5167,5691,20241119,5717,4,2248200.29,8992801.16
41332,886,2646,5199,5691,20240526,5256,3,2248200.29,6744600.87
41333,997,2961,5216,5691,20230811,5112,4,2248200.29,8992801.16
41334,1527,4485,5627,5691,20230623,5087,4,2248200.29,8992801.16
41335,1080,3201,5359,5708,20231130,5167,4,1231223.41,4924893.64
41336,1726,5057,5115,5708,20230207,5019,3,1231223.41,3693670.23
41337,663,1988,5144,5708,20240831,5305,4,1231223.41,4924893.64
41338,1551,4552,5830,5708,20230212,5022,4,1231223.41,4924893.64
41339,515,1510,5141,5708,20241222,5733,3,1231223.41,3693670.23
41340,181,508,5625,5708,20240718,5283,3,1231223.41,3693670.23
41341,1586,4653,5973,5709,20231015,5144,3,2017304.1,6051912.3
41342,1629,4789,5811,5709,20231208,5171,5,2017304.1,10086520.5
41343,1244,3686,5567,5709,20240518,5252,4,2017304.1,8069216.4
41344,420,1220,5623,5709,20241119,5717,4,2017304.1,8069216.4
41345,643,1920,5692,5722,20240404,5230,2,3484578.95,6969157.9
41346,721,2155,5929,5722,20241125,5720,3,3484578.95,10453736.85
41347,1483,4365,5520,5722,20240119,5192,2,3484578.95,6969157.9
41348,1718,5036,5285,5722,20230621,5086,2,3484578.95,6969157.9
41349,365,1046,5654,5722,20240703,5275,4,3484578.95,13938315.8
41350,1682,4932,5463,5723,20240930,5692,1,754595.86,754595.86
41351,674,2022,5285,5723,20230305,5032,2,754595.86,1509191.72
41352,940,2808,5380,5731,20240106,5186,2,1024650.3,2049300.6
41353,1447,4234,5192,5731,20230218,5025,5,1024650.3,5123251.5
41354,1889,5568,5461,5731,20230508,5064,3,1024650.3,3073950.9
41355,141,392,5980,5733,20241015,5699,3,471395.34,1414186.02
41356,1674,4913,5870,5733,20241210,5727,1,471395.34,471395.34
41357,18,50,5359,5733,20230504,5062,1,471395.34,471395.34
41358,1733,5082,5343,5733,20230328,5044,5,471395.34,2356976.7
41359,697,2090,5186,5733,20240803,5291,3,471395.34,1414186.02
41360,460,1340,5936,5733,20230520,5070,4,471395.34,1885581.36
41361,310,889,5177,5733,20240413,5235,1,471395.34,471395.34
41362,26,76,5398,5748,20240110,5188,5,2568954.53,12844772.65
41363,136,375,5286,5748,20230802,5107,2,2568954.53,5137909.06
41364,44,128,5348,5748,20241006,5695,1,2568954.53,2568954.53
41365,580,1724,5914,5748,20241117,5716,1,2568954.53,2568954.53
41366,69,193,5192,5748,20230829,5121,1,2568954.53,2568954.53
41367,1177,3498,5753,5748,20240908,5309,2,2568954.53,5137909.06
41368,1761,5168,5599,5748,20230828,5120,1,2568954.53,2568954.53
41369,284,807,5755,5748,20230329,5044,4,2568954.53,10275818.12
41370,498,1459,5502,5748,20230717,5099,4,2568954.53,10275818.12
41371,1961,5782,5219,5750,20231106,5155,3,3810528.56,11431585.68
41372,1531,4495,5143,5750,20230526,5073,3,3810528.56,11431585.68
41373,742,2216,5945,5750,20240114,5190,5,3810528.56,19052642.8
41374,1690,4955,5889,5750,20240104,5185,1,3810528.56,3810528.56
41375,589,1750,5281,5750,20240719,5283,5,3810528.56,19052642.8
41376,210,587,5588,5765,20230419,5055,2,2624482.63,5248965.26
41377,18,51,5359,5765,20230504,5062,1,2624482.63,2624482.63
41378,529,1558,5374,5765,20230131,5016,2,2624482.63,5248965.26
41379,470,1368,5272,5765,20230201,5016,2,2624482.63,5248965.26
41380,89,259,5424,5765,20240731,5289,3,2624482.63,7873447.89
41381,225,632,5211,5765,20240408,5232,4,2624482.63,10497930.52
41382,1862,5492,5573,5765,20231201,5168,1,2624482.63,2624482.63
41383,695,2085,5206,5767,20230104,5002,4,3824050.83,15296203.32
41384,1745,5114,5802,5767,20241021,5702,1,3824050.83,3824050.83
41385,1342,3927,5215,5767,20241220,5732,3,3824050.83,11472152.49
41386,438,1269,5627,5767,20231229,5182,2,3824050.83,7648101.66
41387,435,1258,5325,5767,20241224,5734,2,3824050.83,7648101.66
41388,839,2508,5249,5767,20230819,5116,4,3824050.83,15296203.32
41389,896,2684,5534,5767,20240718,5283,4,3824050.83,15296203.32
41390,694,2080,5450,5782,20230313,5036,2,3976732.3,7953464.6
41391,805,2412,5046,5782,20230106,5003,4,3976732.3,15906929.2
41392,726,2169,5467,5782,20240925,5689,5,3976732.3,19883661.5
41393,1674,4911,5870,5782,20241210,5727,2,3976732.3,7953464.6
41394,956,2858,5496,5782,20231120,5162,1,3976732.3,3976732.3
41395,1586,4657,5973,5782,20231015,5144,1,3976732.3,3976732.3
41396,163,453,5149,5782,20230518,5069,3,3976732.3,11930196.9
41397,899,2695,5057,5782,20230405,5048,5,3976732.3,19883661.5
41398,700,2105,5093,5784,20241009,5696,2,2300398.75,4600797.5
41399,356,1015,5446,5784,20231004,5139,2,2300398.75,4600797.5
41400,613,1833,5372,5784,20230304,5032,2,2300398.75,4600797.5
41401,722,2157,5176,5784,20240816,5297,4,2300398.75,9201595.0
41402,1490,4385,5315,5784,20230311,5035,5,2300398.75,11501993.75
41403,1039,3090,5102,5799,20230518,5069,5,4497565.14,22487825.7
41404,854,2551,5203,5799,20230729,5105,2,4497565.14,8995130.28
41405,399,1158,5745,5799,20231112,5158,2,4497565.14,8995130.28
41406,32,95,5821,5799,20230413,5052,5,4497565.14,22487825.7
41407,729,2180,5838,5801,20230221,5026,5,88133.9,440669.5
41408,739,2201,5065,5801,20230627,5089,5,88133.9,440669.5
41409,740,2208,5921,5801,20230504,5062,4,88133.9,352535.6
41410,1627,4780,5210,5801,20240429,5243,2,88133.9,176267.8
41411,88,257,5127,5814,20241008,5696,2,157832.04,315664.08
41412,1013,3018,5612,5814,20231018,5146,3,157832.04,473496.12
41413,1043,3099,5933,5814,20241126,5720,1,157832.04,157832.04
41414,1998,5888,5623,5814,20240213,5205,2,157832.04,315664.08
41415,1801,5311,5939,5814,20241227,5736,2,157832.04,315664.08
41416,1537,4512,5063,5816,20230428,5059,4,2458111.25,9832445.0
41417,1320,3878,5966,5816,20230711,5096,4,2458111.25,9832445.0
41418,1117,3315,5261,5816,20240618,5268,5,2458111.25,12290556.25
41419,657,1966,5013,5816,20230109,5005,3,2458111.25,7374333.75
41420,322,914,5917,5816,20240207,5202,2,2458111.25,4916222.5
41421,1927,5678,5564,5816,20240704,5276,2,2458111.25,4916222.5
41422,1440,4211,5024,5816,20241012,5698,5,2458111.25,12290556.25
41423,1575,4622,5084,5816,20240207,5202,4,2458111.25,9832445.0
41424,1607,4718,5687,5816,20240313,5219,4,2458111.25,9832445.0
41425,1780,5240,5585,5816,20240909,5309,5,2458111.25,12290556.25
41426,1741,5099,5490,5831,20240328,5227,2,1776032.29,3552064.58
41427,772,2317,5176,5831,20230417,5054,3,1776032.29,5328096.87
41428,878,2626,5906,5831,20231121,5163,2,1776032.29,3552064.58
41429,1427,4172,5623,5831,20231014,5144,1,1776032.29,1776032.29
41430,240,673,5580,5831,20240807,5293,5,1776032.29,8880161.45
41431,570,1695,5113,5831,20240727,5287,3,1776032.29,5328096.87
41432,967,2890,5359,5831,20230427,5059,5,1776032.29,8880161.45
41433,409,1190,5082,5833,20240224,5210,5,4319953.7,21599768.5
41434,702,2108,5859,5833,20231215,5175,4,4319953.7,17279814.8
41435,206,576,5473,5833,20240622,5270,3,4319953.7,12959861.1
41436,1645,4833,5363,5833,20240409,5233,2,4319953.7,8639907.4
41437,860,2575,5023,5833,20230713,5097,1,4319953.7,4319953.7
41438,1560,4573,5092,5833,20230313,5036,2,4319953.7,8639907.4
41439,1371,4014,5989,5833,20230615,5083,4,4319953.7,17279814.8
41440,170,470,5941,5833,20240905,5307,1,4319953.7,4319953.7
41441,351,1002,5270,5833,20241230,5737,4,4319953.7,17279814.8
41442,829,2483,5138,5833,20241121,5718,1,4319953.7,4319953.7
41443,779,2332,5452,5848,20230423,5057,5,1667763.9,8338819.5
41444,1127,3345,5363,5151,20230909,5126,3,509987.82,1529963.46
41445,646,1930,5250,5151,20240628,5273,5,509987.82,2549939.1
41446,461,1342,5142,5151,20241004,5694,5,509987.82,2549939.1
41447,1717,5032,5067,5153,20241110,5712,2,3409148.01,6818296.02
41448,152,422,5938,5627,20230402,5046,4,3264970.66,13059882.64
41449,106,303,5846,5627,20241023,5703,3,3264970.66,9794911.98
41450,909,2723,5266,5627,20230601,5076,2,3264970.66,6529941.32
41451,232,649,5170,5627,20241207,5726,4,3264970.66,13059882.64
41452,1183,3513,5540,5629,20241005,5694,2,4567016.33,9134032.66
41453,1655,4864,5380,5629,20231230,5182,1,4567016.33,4567016.33
41454,1394,4081,5948,5629,20240603,5260,5,4567016.33,22835081.65
41455,1544,4535,5802,5652,20240722,5285,2,1185251.05,2370502.1
41456,278,789,5786,5652,20241102,5708,3,1185251.05,3555753.15
41457,1401,4099,5866,5652,20230522,5071,5,1185251.05,5926255.25
41458,291,835,5985,5652,20240704,5276,3,1185251.05,3555753.15
41459,460,1338,5936,5652,20230520,5070,3,1185251.05,3555753.15
41460,1855,5472,5094,5652,20230902,5123,3,1185251.05,3555753.15
41461,949,2838,5649,5652,20240105,5185,4,1185251.05,4741004.2
41462,755,2265,5608,5654,20241209,5727,5,2916479.15,14582395.75
41463,121,338,5742,5654,20230509,5065,1,2916479.15,2916479.15
41464,964,2879,5626,5654,20230712,5097,4,2916479.15,11665916.6
41465,1571,4608,5375,5654,20230103,5002,5,2916479.15,14582395.75
41466,797,2384,5089,5654,20240720,5284,1,2916479.15,2916479.15
41467,1479,4349,5900,5654,20240223,5210,1,2916479.15,2916479.15
41468,333,945,5160,5661,20241223,5734,4,1844044.08,7376176.32
41469,154,428,5182,5661,20240925,5689,5,1844044.08,9220220.4
41470,1131,3355,5030,5661,20231007,5140,4,1844044.08,7376176.32
41471,1346,3936,5229,5663,20240206,5201,3,2396127.68,7188383.04
41472,575,1710,5993,5686,20240321,5223,5,4930824.87,24654124.35
41473,1893,5585,5272,5686,20230726,5104,3,4930824.87,14792474.61
41474,945,2829,5593,5686,20230923,5133,4,4930824.87,19723299.48
41475,1757,5152,5371,5686,20241102,5708,4,4930824.87,19723299.48
41476,292,838,5766,5688,20240713,5280,3,908106.82,2724320.46
41477,1209,3587,5612,5688,20240317,5221,4,908106.82,3632427.28
41478,530,1560,5378,5688,20230426,5058,5,908106.82,4540534.1
41479,1076,3190,5161,5688,20240829,5304,1,908106.82,908106.82
41480,522,1531,5698,5688,20240411,5234,4,908106.82,3632427.28
41481,1511,4446,5672,5693,20230120,5010,3,3271135.15,9813405.45
